data_size,epoch,train_loss,train_lX,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,noise_scale
5,0,0.03968062624335289,0.039680562913417816,6.334144586617185e-08,0.056029222905635834,0.056029222905635834,881.7085571289062,7.694500681054706e-08,0.056029222905635834,0.056029222905635834,881.7085571289062,7.694500681054706e-08,0.07370133697986603,0.07370133697986603,920.2595825195312,7.921824618506434e-08,0.07370133697986603,0.07370133697986603,920.2595825195312,7.921824618506434e-08,0.10000000149011612
5,500,0.0050246091559529305,0.00500194076448679,2.266834235342685e-05,0.019133906811475754,0.019133906811475754,0.004955703392624855,2.1571335309999995e-05,0.019133906811475754,0.019133906811475754,0.004955703392624855,2.1571335309999995e-05,0.027566801756620407,0.027566801756620407,0.004317590035498142,2.121308170899283e-05,0.027566801756620407,0.027566801756620407,0.004317590035498142,2.121308170899283e-05,0.10000000149011612
5,1000,0.005336233880370855,0.005321504082530737,1.4729675058333669e-05,0.019444268196821213,0.019444268196821213,0.01800692453980446,1.4218493561202195e-05,0.019444268196821213,0.019444268196821213,0.01800692453980446,1.4218493561202195e-05,0.028561333194375038,0.028561333194375038,0.021529866382479668,1.4268879567680415e-05,0.028561333194375038,0.028561333194375038,0.021529866382479668,1.4268879567680415e-05,0.10000000149011612
5,1500,0.006618706975132227,0.006607526447623968,1.1180408364452887e-05,0.019088828936219215,0.019088828936219215,0.013305896893143654,1.0038075743068475e-05,0.019088828936219215,0.019088828936219215,0.013305896893143654,1.0038075743068475e-05,0.029936639592051506,0.029936639592051506,0.01512881089001894,9.841989594860934e-06,0.029936639592051506,0.029936639592051506,0.01512881089001894,9.841989594860934e-06,0.10000000149011612
5,2000,0.000863920315168798,0.0008521449635736644,1.177536069008056e-05,0.01223985105752945,0.01223985105752945,0.006346650887280703,1.1228551556996536e-05,0.01223985105752945,0.01223985105752945,0.006346650887280703,1.1228551556996536e-05,0.019755128771066666,0.019755128771066666,0.00609025452286005,1.169805818790337e-05,0.019755128771066666,0.019755128771066666,0.00609025452286005,1.169805818790337e-05,0.10000000149011612
5,2500,0.0001758974394761026,0.00016388995572924614,1.2007480108877644e-05,0.009180134162306786,0.009180134162306786,0.00637754425406456,9.481752385909203e-06,0.009180134162306786,0.009180134162306786,0.00637754425406456,9.481752385909203e-06,0.01555331889539957,0.01555331889539957,0.007525252178311348,9.81169068836607e-06,0.01555331889539957,0.01555331889539957,0.007525252178311348,9.81169068836607e-06,0.10000000149011612
5,3000,0.00012700042861979455,0.00011752983118640259,9.470602890360169e-06,0.010309971868991852,0.010309971868991852,0.005772628355771303,7.744588401692454e-06,0.010309971868991852,0.010309971868991852,0.005772628355771303,7.744588401692454e-06,0.01744936965405941,0.01744936965405941,0.006613487843424082,7.986570381035563e-06,0.01744936965405941,0.01744936965405941,0.006613487843424082,7.986570381035563e-06,0.10000000149011612
5,3500,7.277236727532e-05,6.476249836850911e-05,8.009869816305581e-06,0.011197157204151154,0.011197157204151154,0.005328654311597347,6.517257133964449e-06,0.011197157204151154,0.011197157204151154,0.005328654311597347,6.517257133964449e-06,0.018594825640320778,0.018594825640320778,0.006699191406369209,6.999805918894708e-06,0.018594825640320778,0.018594825640320778,0.006699191406369209,6.999805918894708e-06,0.10000000149011612
5,4000,4.665263622882776e-05,3.947288132621907e-05,7.179754902608693e-06,0.012114559300243855,0.012114559300243855,0.005435611587017775,5.798755864816485e-06,0.012114559300243855,0.012114559300243855,0.005435611587017775,5.798755864816485e-06,0.019981274381279945,0.019981274381279945,0.0070438990369439125,6.333985311357537e-06,0.019981274381279945,0.019981274381279945,0.0070438990369439125,6.333985311357537e-06,0.10000000149011612
5,4500,2.600868720037397e-05,1.9680957848322578e-05,6.327729806798743e-06,0.012054446153342724,0.012054446153342724,0.005054907873272896,4.906574758933857e-06,0.012054446153342724,0.012054446153342724,0.005054907873272896,4.906574758933857e-06,0.02030147612094879,0.02030147612094879,0.006193055771291256,5.2730074457940646e-06,0.02030147612094879,0.02030147612094879,0.006193055771291256,5.2730074457940646e-06,0.10000000149011612
