data_size,epoch,train_loss,train_lX,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,noise_scale
5,0,0.03991436958312988,0.039914339780807495,3.1271117251208125e-08,0.05687044933438301,0.05687044933438301,1202.6719970703125,5.3870806482336775e-08,0.05687044933438301,0.05687044933438301,1202.6719970703125,5.3870806482336775e-08,0.07567086815834045,0.07567086815834045,1253.3414306640625,5.587935092421503e-08,0.07567086815834045,0.07567086815834045,1253.3414306640625,5.587935092421503e-08,0.10000000149011612
5,500,0.00665540574118495,0.006628039758652449,2.7366142603568733e-05,0.027500318363308907,0.027500318363308907,0.01670103147625923,2.7129861337016337e-05,0.027500318363308907,0.027500318363308907,0.01670103147625923,2.7129861337016337e-05,0.04138987511396408,0.04138987511396408,0.018787628039717674,2.671360743988771e-05,0.04138987511396408,0.04138987511396408,0.018787628039717674,2.671360743988771e-05,0.10000000149011612
5,1000,0.007357947062700987,0.0073355818167328835,2.2365136828739196e-05,0.024644557386636734,0.024644557386636734,0.08959819376468658,2.000544009206351e-05,0.024644557386636734,0.024644557386636734,0.08959819376468658,2.000544009206351e-05,0.03448005020618439,0.03448005020618439,0.11113552004098892,1.986932329600677e-05,0.03448005020618439,0.03448005020618439,0.11113552004098892,1.986932329600677e-05,0.10000000149011612
5,1500,0.0074095516465604305,0.007390094920992851,1.9456543668638915e-05,0.02252589724957943,0.02252589724957943,0.00896485522389412,1.809990862966515e-05,0.02252589724957943,0.02252589724957943,0.00896485522389412,1.809990862966515e-05,0.03606008365750313,0.03606008365750313,0.00956786796450615,1.76075664057862e-05,0.03606008365750313,0.03606008365750313,0.00956786796450615,1.76075664057862e-05,0.10000000149011612
5,2000,0.008263071067631245,0.0082490099593997,1.4060738976695575e-05,0.024332085624337196,0.024332085624337196,0.025318587198853493,1.336659897788195e-05,0.024332085624337196,0.024332085624337196,0.025318587198853493,1.336659897788195e-05,0.039644863456487656,0.039644863456487656,0.027050478383898735,1.3191425750846975e-05,0.039644863456487656,0.039644863456487656,0.027050478383898735,1.3191425750846975e-05,0.10000000149011612
5,2500,0.010745301842689514,0.0107341343536973,1.116792827815516e-05,0.018717460334300995,0.018717460334300995,0.00818722229450941,9.551410585117992e-06,0.018717460334300995,0.018717460334300995,0.00818722229450941,9.551410585117992e-06,0.03210325539112091,0.03210325539112091,0.0072140940465033054,8.97160225576954e-06,0.03210325539112091,0.03210325539112091,0.0072140940465033054,8.97160225576954e-06,0.10000000149011612
5,3000,0.0014187035849317908,0.0014104943256825209,8.209220140997786e-06,0.0121564120054245,0.0121564120054245,0.00848484132438898,6.684340860374505e-06,0.0121564120054245,0.0121564120054245,0.00848484132438898,6.684340860374505e-06,0.018557529896497726,0.018557529896497726,0.007305468898266554,6.791981832066085e-06,0.018557529896497726,0.018557529896497726,0.007305468898266554,6.791981832066085e-06,0.10000000149011612
5,3500,0.0017271427204832435,0.0017200206639245152,7.122037914086832e-06,0.012324340641498566,0.012324340641498566,0.005826967768371105,6.028412826708518e-06,0.012324340641498566,0.012324340641498566,0.005826967768371105,6.028412826708518e-06,0.01929803565144539,0.01929803565144539,0.005774512887001038,5.985365987726254e-06,0.01929803565144539,0.01929803565144539,0.005774512887001038,5.985365987726254e-06,0.10000000149011612
5,4000,0.00019126136612612754,0.00018450000789016485,6.761352778994478e-06,0.008297410793602467,0.008297410793602467,0.005836939439177513,5.276172487356234e-06,0.008297410793602467,0.008297410793602467,0.005836939439177513,5.276172487356234e-06,0.013437801040709019,0.013437801040709019,0.005251613445580006,5.83553492106148e-06,0.013437801040709019,0.013437801040709019,0.005251613445580006,5.83553492106148e-06,0.10000000149011612
5,4500,7.717148400843143e-05,6.934196426300332e-05,7.82951701694401e-06,0.008554188534617424,0.008554188534617424,0.0046186973340809345,6.356994617817691e-06,0.008554188534617424,0.008554188534617424,0.0046186973340809345,6.356994617817691e-06,0.013910886831581593,0.013910886831581593,0.004484701901674271,7.055378773657139e-06,0.013910886831581593,0.013910886831581593,0.004484701901674271,7.055378773657139e-06,0.10000000149011612
