data_size,epoch,train_loss,train_lX,train_lG,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,rhs_kb2,rhs_alfa,rhs_beta,rhs_kg,rhs_Eag,rhs_gama_g,param_error_rmsre,noise_scale
5,0,99383.265625,0.03612898662686348,0.9938287734985352,1.3732491765949817e-07,0.054500941187143326,0.054500941187143326,0.8101999759674072,1.5885474624610652e-07,0.054500941187143326,0.054500941187143326,0.8101999759674072,1.5885474624610652e-07,0.07375435531139374,0.07375435531139374,0.8412082195281982,1.5994726254575653e-07,0.07375435531139374,0.07375435531139374,0.8412082195281982,1.5994726254575653e-07,8.699514389038086,0.7323678731918335,-0.3382738530635834,12.517227172851562,10.628618240356445,0.2151113897562027,2.611849367895047e-07,0.10000000149011612
5,500,1.583017110824585,0.0473259799182415,1.2075122867827304e-05,1.5060243185871514e-06,0.0665656328201294,0.0665656328201294,1.1879299563588575e-05,1.4825340031165979e-06,0.0665656328201294,0.0665656328201294,1.1879299563588575e-05,1.4825340031165979e-06,0.08518268167972565,0.08518268167972565,1.1797207662311848e-05,1.47132880101708e-06,0.08518268167972565,0.08518268167972565,1.1797207662311848e-05,1.47132880101708e-06,8.699514389038086,0.7323678731918335,-0.3382738530635834,12.517227172851562,10.628618240356445,0.2151113897562027,2.611849367895047e-07,0.10000000149011612
5,1000,1.2816615104675293,0.04388339817523956,9.045994374901056e-06,1.0876212854782352e-06,0.06285359710454941,0.06285359710454941,8.880466339178383e-06,1.064942694029014e-06,0.06285359710454941,0.06285359710454941,8.880466339178383e-06,1.064942694029014e-06,0.08208166062831879,0.08208166062831879,8.8189162852359e-06,1.0545973054831848e-06,0.08208166062831879,0.08208166062831879,8.8189162852359e-06,1.0545973054831848e-06,8.699514389038086,0.7323678731918335,-0.3382738530635834,12.517227172851562,10.628618240356445,0.2151113897562027,2.611849367895047e-07,0.10000000149011612
5,1500,0.870418906211853,0.04081162437796593,4.9034529183700215e-06,6.595775516871072e-07,0.060484807938337326,0.060484807938337326,4.6313275561260525e-06,6.333047508633172e-07,0.060484807938337326,0.060484807938337326,4.6313275561260525e-06,6.333047508633172e-07,0.0807000994682312,0.0807000994682312,4.642377462005243e-06,6.217319423740264e-07,0.0807000994682312,0.0807000994682312,4.642377462005243e-06,6.217319423740264e-07,8.699514389038086,0.7323678731918335,-0.3382738530635834,12.517227172851562,10.628618240356445,0.2151113897562027,2.611849367895047e-07,0.10000000149011612
5,2000,0.7305485606193542,0.03866584599018097,3.4928168588521658e-06,5.754685616921051e-07,0.059644874185323715,0.059644874185323715,3.135131009912584e-06,5.478335083353159e-07,0.059644874185323715,0.059644874185323715,3.135131009912584e-06,5.478335083353159e-07,0.07993007451295853,0.07993007451295853,3.2216807994700503e-06,5.354634140530834e-07,0.07993007451295853,0.07993007451295853,3.2216807994700503e-06,5.354634140530834e-07,8.699514389038086,0.7323678731918335,-0.3382738530635834,12.517227172851562,10.628618240356445,0.2151113897562027,2.611849367895047e-07,0.10000000149011612
5,2500,0.644153356552124,0.03691006079316139,2.6521834115555976e-06,5.911791163271118e-07,0.057832926511764526,0.057832926511764526,2.4166654384316644e-06,5.623817287414568e-07,0.057832926511764526,0.057832926511764526,2.4166654384316644e-06,5.623817287414568e-07,0.07825563848018646,0.07825563848018646,2.5628116873122053e-06,5.491351089403906e-07,0.07825563848018646,0.07825563848018646,2.5628116873122053e-06,5.491351089403906e-07,8.699514389038086,0.7323678731918335,-0.3382738530635834,12.517227172851562,10.628618240356445,0.2151113897562027,2.611849367895047e-07,0.10000000149011612
5,3000,0.5691549777984619,0.03567054867744446,1.9619239992607618e-06,6.35020001027442e-07,0.05471009761095047,0.05471009761095047,1.8756659301288892e-06,6.051351419955608e-07,0.05471009761095047,0.05471009761095047,1.8756659301288892e-06,6.051351419955608e-07,0.07534019649028778,0.07534019649028778,2.056652419923921e-06,5.9074210412291e-07,0.07534019649028778,0.07534019649028778,2.056652419923921e-06,5.9074210412291e-07,8.699514389038086,0.7323678731918335,-0.3382738530635834,12.517227172851562,10.628618240356445,0.2151113897562027,2.611849367895047e-07,0.10000000149011612
5,3500,0.500166654586792,0.03472958505153656,1.371854409626394e-06,7.167330977608799e-07,0.052054934203624725,0.052054934203624725,1.5292926036636345e-06,6.848018756500096e-07,0.052054934203624725,0.052054934203624725,1.5292926036636345e-06,6.848018756500096e-07,0.07284305989742279,0.07284305989742279,1.8027435544354375e-06,6.68491793476278e-07,0.07284305989742279,0.07284305989742279,1.8027435544354375e-06,6.68491793476278e-07,8.699514389038086,0.7323678731918335,-0.3382738530635834,12.517227172851562,10.628618240356445,0.2151113897562027,2.611849367895047e-07,0.10000000149011612
5,4000,0.45570433139801025,0.03436301276087761,1.1068428875660175e-06,7.92727917087177e-07,0.048215024173259735,0.048215024173259735,1.336618879577145e-06,7.497038723158767e-07,0.048215024173259735,0.048215024173259735,1.336618879577145e-06,7.497038723158767e-07,0.06876009702682495,0.06876009702682495,1.5869462686168845e-06,7.271727895385993e-07,0.06876009702682495,0.06876009702682495,1.5869462686168845e-06,7.271727895385993e-07,8.699514389038086,0.7323678731918335,-0.3382738530635834,12.517227172851562,10.628618240356445,0.2151113897562027,2.611849367895047e-07,0.10000000149011612
5,4500,0.4152970016002655,0.03543982654809952,9.500733426648367e-07,9.021827622746059e-07,0.04447752982378006,0.04447752982378006,1.1730149935829104e-06,8.389245067519369e-07,0.04447752982378006,0.04447752982378006,1.1730149935829104e-06,8.389245067519369e-07,0.06480709463357925,0.06480709463357925,1.3844697832610109e-06,8.064371286309324e-07,0.06480709463357925,0.06480709463357925,1.3844697832610109e-06,8.064371286309324e-07,8.699514389038086,0.7323678731918335,-0.3382738530635834,12.517227172851562,10.628618240356445,0.2151113897562027,2.611849367895047e-07,0.10000000149011612
