data_size,epoch,train_loss,train_lX,train_lG,train_lSmooth,val_loss,val_lX,val_lG,val_loss_no_noise,val_lSmooth,test_loss,test_lX,test_lG,test_loss_no_noise,test_lSmooth,rhs_kb2,rhs_alfa,rhs_beta,rhs_kg,rhs_Eag,rhs_gama_g,param_error_rmsre,noise_scale
5,0,76993.3203125,0.054065220057964325,15398.65234375,0.00017394662427250296,61048.2734375,0.07767485827207565,12209.638671875,61048.2734375,3.127919612211372e-08,63313.12109375,0.09584347903728485,12662.6044921875,63313.1171875,3.159476591463317e-08,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033,1.0010000467300415,1.0010000467300415,1.4380131959915161,0.10000000149011612
5,500,0.06778570264577866,0.0542590469121933,0.0026583040598779917,0.00023513194173574448,0.06113554537296295,0.056224748492240906,0.0009820947889238596,0.06012779101729393,3.243936532726366e-07,0.07337202876806259,0.06939035654067993,0.0007962750387378037,0.07222031056880951,2.9920201427557913e-07,0.9831681251525879,0.9840713143348694,0.9832466840744019,0.9809523820877075,1.0191216468811035,1.0197235345840454,1.4239497184753418,0.10000000149011612
5,1000,0.06662529706954956,0.047478195279836655,0.003776110941544175,0.0002665456850081682,0.06417080014944077,0.06030957028269768,0.0007721755537204444,0.06312880665063858,3.49578357372593e-07,0.07891535758972168,0.07573354244232178,0.0006362973945215344,0.0777784064412117,3.246672690693231e-07,0.9831681251525879,0.9840713143348694,0.9832466840744019,0.9808803200721741,1.019181728363037,1.0198442935943604,1.4239888191223145,0.10000000149011612
5,1500,0.058713268488645554,0.04660474881529808,0.0023673083633184433,0.0002719793701544404,0.06393890827894211,0.061034753918647766,0.0005807497655041516,0.06288889795541763,4.0200549733526714e-07,0.07938104122877121,0.07693801820278168,0.0004885307280346751,0.0782477930188179,3.7577618172690563e-07,0.9831681251525879,0.9840713143348694,0.9832466840744019,0.9807944893836975,1.0192447900772095,1.0199785232543945,1.424032211303711,0.10000000149011612
5,2000,0.05844895541667938,0.04582371562719345,0.002471220912411809,0.0002691356057766825,0.06212946027517319,0.06002359092235565,0.0004210779443383217,0.061076510697603226,4.810796099263825e-07,0.07770349085330963,0.07588399201631546,0.00036380928941071033,0.07657265663146973,4.5366675749392016e-07,0.9831681251525879,0.9840713143348694,0.9832466840744019,0.9807061553001404,1.019317626953125,1.0201306343078613,1.4240814447402954,0.10000000149011612
5,2500,0.05680200830101967,0.04511145502328873,0.002281969180330634,0.0002807069686241448,0.06045806407928467,0.058936066925525665,0.0003042832249775529,0.05940196290612221,5.792967385787051e-07,0.07609227299690247,0.07473797351121902,0.00027074984973296523,0.07496295124292374,5.517324552783975e-07,0.9831681251525879,0.9840713143348694,0.9832466840744019,0.9806190729141235,1.0193860530853271,1.020281195640564,1.4241302013397217,0.10000000149011612
5,3000,0.05385075509548187,0.04439442604780197,0.0018363886047154665,0.00027438640245236456,0.05897161737084389,0.05787893012166023,0.00021839844703208655,0.0579124316573143,6.951241857677815e-07,0.07464462518692017,0.07364019006490707,0.00020075262000318617,0.073515884578228,6.685020821350918e-07,0.9831681251525879,0.9840713143348694,0.9832466840744019,0.980531632900238,1.019457221031189,1.0204309225082397,1.4241786003112793,0.10000000149011612
5,3500,0.04732297733426094,0.0434596911072731,0.0007180580287240446,0.0002729981206357479,0.05762655287981033,0.05683037266135216,0.00015907226770650595,0.0565645694732666,8.195694931600883e-07,0.07333216816186905,0.07257546484470367,0.0001511810114607215,0.072203129529953,7.946069899844588e-07,0.9831681251525879,0.9840713143348694,0.9832466840744019,0.9804457426071167,1.019525408744812,1.0205837488174438,1.4242281913757324,0.10000000149011612
5,4000,0.04602844640612602,0.042660780251026154,0.0006211980362422764,0.0002616757119540125,0.05626736208796501,0.055664777755737305,0.00012032855011057109,0.055202994495630264,9.436381560590235e-07,0.07200021296739578,0.07141043245792389,0.00011777121108025312,0.07086987048387527,9.209406357513217e-07,0.9831681251525879,0.9840713143348694,0.9832466840744019,0.9803631901741028,1.01959228515625,1.0207303762435913,1.4242757558822632,0.10000000149011612
5,4500,0.042929500341415405,0.04146226868033409,0.0002398242795607075,0.00026810882263816893,0.05479525029659271,0.05432412773370743,9.401115676155314e-05,0.0537286102771759,1.0658620794856688e-06,0.07055982202291489,0.07008609175682068,9.453750681132078e-05,0.06942716240882874,1.0455958090460626e-06,0.9831681251525879,0.9840713143348694,0.9832466840744019,0.9802812337875366,1.0196614265441895,1.0208814144134521,1.4243247509002686,0.10000000149011612
