data_size,epoch,train_loss,train_lX,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,noise_scale
5,0,0.03994128108024597,0.039941173046827316,1.0914470038869695e-07,0.05894704908132553,0.05894704908132553,1021.8233032226562,1.4820393801073806e-07,0.05894704908132553,0.05894704908132553,1021.8233032226562,1.4820393801073806e-07,0.07648780196905136,0.07648780196905136,1062.0767822265625,1.509868923221802e-07,0.07648780196905136,0.07648780196905136,1062.0767822265625,1.509868923221802e-07,0.10000000149011612
5,500,0.005401101429015398,0.00537194823846221,2.9152997740311548e-05,0.018538279458880424,0.018538279458880424,0.01849500648677349,2.8310363632044755e-05,0.018538279458880424,0.018538279458880424,0.01849500648677349,2.8310363632044755e-05,0.028532717376947403,0.028532717376947403,0.018648065626621246,2.8042168196407147e-05,0.028532717376947403,0.028532717376947403,0.018648065626621246,2.8042168196407147e-05,0.10000000149011612
5,1000,0.003002508543431759,0.002984182210639119,1.8326303688809276e-05,0.023276103660464287,0.023276103660464287,0.008131046779453754,1.7398288036929443e-05,0.023276103660464287,0.023276103660464287,0.008131046779453754,1.7398288036929443e-05,0.034685228019952774,0.034685228019952774,0.008337052538990974,1.7070698959287256e-05,0.034685228019952774,0.034685228019952774,0.008337052538990974,1.7070698959287256e-05,0.10000000149011612
5,1500,0.0029139555990695953,0.0028982535004615784,1.5702195014455356e-05,0.026050329208374023,0.026050329208374023,0.01620659790933132,1.4265879144659266e-05,0.026050329208374023,0.026050329208374023,0.01620659790933132,1.4265879144659266e-05,0.039010293781757355,0.039010293781757355,0.023948127403855324,1.402095404046122e-05,0.039010293781757355,0.039010293781757355,0.023948127403855324,1.402095404046122e-05,0.10000000149011612
5,2000,0.007224030327051878,0.0072101326659321785,1.389774934068555e-05,0.021192200481891632,0.021192200481891632,0.005928487982600927,1.308457740378799e-05,0.021192200481891632,0.021192200481891632,0.005928487982600927,1.308457740378799e-05,0.03466843068599701,0.03466843068599701,0.005910154432058334,1.2776102266798262e-05,0.03466843068599701,0.03466843068599701,0.005910154432058334,1.2776102266798262e-05,0.10000000149011612
5,2500,0.009688605554401875,0.009673806838691235,1.4798504707869142e-05,0.020021941512823105,0.020021941512823105,0.01252760924398899,1.2445309039321728e-05,0.020021941512823105,0.020021941512823105,0.01252760924398899,1.2445309039321728e-05,0.030880039557814598,0.030880039557814598,0.011086340993642807,1.1718029782059602e-05,0.030880039557814598,0.030880039557814598,0.011086340993642807,1.1718029782059602e-05,0.10000000149011612
5,3000,0.006827128119766712,0.006815004628151655,1.2123555279686116e-05,0.02027776837348938,0.02027776837348938,0.006437923759222031,1.0497551556909457e-05,0.02027776837348938,0.02027776837348938,0.006437923759222031,1.0497551556909457e-05,0.03219541162252426,0.03219541162252426,0.005801541265100241,1.0142940482182894e-05,0.03219541162252426,0.03219541162252426,0.005801541265100241,1.0142940482182894e-05,0.10000000149011612
5,3500,0.008664989843964577,0.00864948146045208,1.5508119759033434e-05,0.029887516051530838,0.029887516051530838,0.004656579345464706,1.2643086847674567e-05,0.029887516051530838,0.029887516051530838,0.004656579345464706,1.2643086847674567e-05,0.03658043593168259,0.03658043593168259,0.004449066240340471,1.081264690583339e-05,0.03658043593168259,0.03658043593168259,0.004449066240340471,1.081264690583339e-05,0.10000000149011612
5,4000,0.001528831897303462,0.0015182248316705227,1.0607082913338672e-05,0.015971343964338303,0.015971343964338303,0.006335664540529251,9.063500328920782e-06,0.015971343964338303,0.015971343964338303,0.006335664540529251,9.063500328920782e-06,0.02594258449971676,0.02594258449971676,0.00646795891225338,9.524331289867405e-06,0.02594258449971676,0.02594258449971676,0.00646795891225338,9.524331289867405e-06,0.10000000149011612
5,4500,0.0005712171550840139,0.0005632105167023838,8.00661655375734e-06,0.0151085015386343,0.0151085015386343,0.0049400185234844685,7.032072062429506e-06,0.0151085015386343,0.0151085015386343,0.0049400185234844685,7.032072062429506e-06,0.021796686574816704,0.021796686574816704,0.004787437152117491,7.627991180925164e-06,0.021796686574816704,0.021796686574816704,0.004787437152117491,7.627991180925164e-06,0.10000000149011612
5,5000,6.867351476103067e-05,5.86959722568281e-05,9.97754523268668e-06,0.012269162572920322,0.012269162572920322,0.01782764308154583,8.647838512843009e-06,0.012269162572920322,0.012269162572920322,0.01782764308154583,8.647838512843009e-06,0.018434196710586548,0.018434196710586548,0.019800201058387756,9.990543730964419e-06,0.018434196710586548,0.018434196710586548,0.019800201058387756,9.990543730964419e-06,0.10000000149011612
5,5500,4.394173083710484e-05,3.518546873237938e-05,8.756263014220167e-06,0.010978863574564457,0.010978863574564457,0.011518178507685661,7.554405328846769e-06,0.010978863574564457,0.010978863574564457,0.011518178507685661,7.554405328846769e-06,0.017939487472176552,0.017939487472176552,0.014297359623014927,8.974955562734976e-06,0.017939487472176552,0.017939487472176552,0.014297359623014927,8.974955562734976e-06,0.10000000149011612
5,6000,0.0007116273045539856,0.0007063075318001211,5.319767296896316e-06,0.013421965762972832,0.013421965762972832,0.007483297027647495,4.666549557441613e-06,0.013421965762972832,0.013421965762972832,0.007483297027647495,4.666549557441613e-06,0.021754467859864235,0.021754467859864235,0.00845288671553135,5.1608344620035496e-06,0.021754467859864235,0.021754467859864235,0.00845288671553135,5.1608344620035496e-06,0.10000000149011612
5,6500,7.825912325643003e-05,6.948575901333243e-05,8.7733624241082e-06,0.008369656279683113,0.008369656279683113,0.005925469100475311,7.917791663203388e-06,0.008369656279683113,0.008369656279683113,0.005925469100475311,7.917791663203388e-06,0.016100121662020683,0.016100121662020683,0.006951296702027321,9.206914000969846e-06,0.016100121662020683,0.016100121662020683,0.006951296702027321,9.206914000969846e-06,0.10000000149011612
5,7000,3.421712608542293e-05,2.6389918275526725e-05,7.827205990906805e-06,0.008617812767624855,0.008617812767624855,0.004409274086356163,6.796559773647459e-06,0.008617812767624855,0.008617812767624855,0.004409274086356163,6.796559773647459e-06,0.016402747482061386,0.016402747482061386,0.00461460929363966,8.219110895879567e-06,0.016402747482061386,0.016402747482061386,0.00461460929363966,8.219110895879567e-06,0.10000000149011612
5,7500,3.081040995311923e-05,2.400932862656191e-05,6.801079962315271e-06,0.009432458318769932,0.009432458318769932,0.004275628365576267,5.89262526773382e-06,0.009432458318769932,0.009432458318769932,0.004275628365576267,5.89262526773382e-06,0.017151813954114914,0.017151813954114914,0.00433721300214529,6.955605385883246e-06,0.017151813954114914,0.017151813954114914,0.00433721300214529,6.955605385883246e-06,0.10000000149011612
5,8000,2.5231827748939395e-05,1.8595141227706335e-05,6.6366865212330595e-06,0.010096043348312378,0.010096043348312378,0.004151145927608013,5.221836090640863e-06,0.010096043348312378,0.010096043348312378,0.004151145927608013,5.221836090640863e-06,0.017130540683865547,0.017130540683865547,0.004298514220863581,5.978030912956456e-06,0.017130540683865547,0.017130540683865547,0.004298514220863581,5.978030912956456e-06,0.10000000149011612
5,8500,1.8911166989710182e-05,1.2931826859130524e-05,5.979339221084956e-06,0.010252365842461586,0.010252365842461586,0.004281805362552404,5.031854016124271e-06,0.010252365842461586,0.010252365842461586,0.004281805362552404,5.031854016124271e-06,0.020105229690670967,0.020105229690670967,0.004667626228183508,5.6352564570261165e-06,0.020105229690670967,0.020105229690670967,0.004667626228183508,5.6352564570261165e-06,0.10000000149011612
5,9000,1.5594670912832953e-05,9.916282579069957e-06,5.678387879015645e-06,0.010854903608560562,0.010854903608560562,0.004143520258367062,4.719104708783561e-06,0.010854903608560562,0.010854903608560562,0.004143520258367062,4.719104708783561e-06,0.021053962409496307,0.021053962409496307,0.0047110291197896,5.297272309690015e-06,0.021053962409496307,0.021053962409496307,0.0047110291197896,5.297272309690015e-06,0.10000000149011612
5,9500,3.646115510491654e-05,3.1326089811045676e-05,5.13506711286027e-06,0.011303622275590897,0.011303622275590897,0.004281094763427973,4.650057235267013e-06,0.011303622275590897,0.011303622275590897,0.004281094763427973,4.650057235267013e-06,0.021949678659439087,0.021949678659439087,0.0050131576135754585,5.292647983878851e-06,0.021949678659439087,0.021949678659439087,0.0050131576135754585,5.292647983878851e-06,0.10000000149011612
5,10000,2.7090733055956662e-05,2.225275238743052e-05,4.837980213778792e-06,0.011506978422403336,0.011506978422403336,0.004329054616391659,4.399537829158362e-06,0.011506978422403336,0.011506978422403336,0.004329054616391659,4.399537829158362e-06,0.022686326876282692,0.022686326876282692,0.008350246585905552,5.176453214517096e-06,0.022686326876282692,0.022686326876282692,0.008350246585905552,5.176453214517096e-06,0.10000000149011612
5,10500,1.1719089343387168e-05,6.5536041802261025e-06,5.1654851631610654e-06,0.01163306925445795,0.01163306925445795,0.3836459815502167,4.041462489112746e-06,0.01163306925445795,0.01163306925445795,0.3836459815502167,4.041462489112746e-06,0.022624989971518517,0.022624989971518517,0.32853907346725464,4.914005330647342e-06,0.022624989971518517,0.022624989971518517,0.32853907346725464,4.914005330647342e-06,0.10000000149011612
5,11000,8.812653504719492e-06,3.918245965905953e-06,4.894407538813539e-06,0.012001325376331806,0.012001325376331806,0.9665979146957397,3.940929673262872e-06,0.012001325376331806,0.012001325376331806,0.9665979146957397,3.940929673262872e-06,0.02386128157377243,0.02386128157377243,0.9111791253089905,4.717195224657189e-06,0.02386128157377243,0.02386128157377243,0.9111791253089905,4.717195224657189e-06,0.10000000149011612
5,11500,8.26904670248041e-06,3.486891500870115e-06,4.782154974236619e-06,0.013445367105305195,0.013445367105305195,0.004537445493042469,3.952332008338999e-06,0.013445367105305195,0.013445367105305195,0.004537445493042469,3.952332008338999e-06,0.02338539995253086,0.02338539995253086,0.0053663793951272964,4.78602350995061e-06,0.02338539995253086,0.02338539995253086,0.0053663793951272964,4.78602350995061e-06,0.10000000149011612
