data_size,epoch,train_loss,train_lX,train_lG,train_lSmooth,val_loss,val_lX,val_lG,val_loss_no_noise,val_lSmooth,test_loss,test_lX,test_lG,test_loss_no_noise,test_lSmooth,rhs_kb2,rhs_alfa,rhs_beta,rhs_kg,rhs_Eag,rhs_gama_g,param_error_rmsre,noise_scale
5,0,1367271.625,0.08057358860969543,136727.15625,0.00013631446927320212,528348.1875,0.10953409224748611,105669.609375,528348.1875,2.3506444790655223e-08,547150.25,0.12264715880155563,109430.03125,547150.25,2.4657321517906894e-08,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033,1.0010000467300415,1.0010000467300415,1.4380131959915161,0.10000000149011612
5,500,3.0355374813079834,0.031764816492795944,0.300180047750473,0.00019721026183106005,0.4493822455406189,0.04324410855770111,0.08122758567333221,0.44314175844192505,1.6814252035146637e-07,0.34456098079681396,0.053488343954086304,0.058214496821165085,0.33737441897392273,1.5920198848107248e-07,0.9839398264884949,0.9846303462982178,0.9840167164802551,0.9813243746757507,1.0187187194824219,1.0196458101272583,1.4248781204223633,0.10000000149011612
5,1000,1.1713439226150513,0.030475229024887085,0.11390046030282974,0.000186409946763888,0.2708963453769684,0.04032114893198013,0.04611499235033989,0.2646513879299164,2.4565073886151367e-07,0.21718524396419525,0.05004539340734482,0.033427927643060684,0.2099800854921341,2.296411594215897e-07,0.9839398264884949,0.9846303462982178,0.9840167164802551,0.9810241460800171,1.018996238708496,1.0201399326324463,1.4250379800796509,0.10000000149011612
5,1500,1.0516868829727173,0.029448578134179115,0.10205403715372086,0.00016979232896119356,0.1638782024383545,0.03771929070353508,0.025231709703803062,0.1576247215270996,3.6087612897972576e-07,0.1401464194059372,0.04724878817796707,0.018579458817839622,0.13292081654071808,3.3620455042182584e-07,0.9839398264884949,0.9846303462982178,0.9840167164802551,0.9807376861572266,1.019256353378296,1.0206191539764404,1.4251930713653564,0.10000000149011612
5,2000,0.4600629210472107,0.028292126953601837,0.043009981513023376,0.00016709830379113555,0.11233152449131012,0.03593770042061806,0.015278668142855167,0.1060747504234314,4.797067845174752e-07,0.10261564701795578,0.04551425203680992,0.011420189402997494,0.0953780859708786,4.4981959490542067e-07,0.9839398264884949,0.9846303462982178,0.9840167164802551,0.9804930686950684,1.0194826126098633,1.021041989326477,1.4253301620483398,0.10000000149011612
5,2500,0.318492591381073,0.026978250592947006,0.02898925170302391,0.00016218025120906532,0.0837511345744133,0.03476738557219505,0.009796630591154099,0.07749316841363907,5.980853075016057e-07,0.08168794214725494,0.044530533254146576,0.00743136927485466,0.07444697618484497,5.644321845466038e-07,0.9839398264884949,0.9846303462982178,0.9840167164802551,0.9802762866020203,1.0196791887283325,1.0214252471923828,1.4254544973373413,0.10000000149011612
5,3000,0.36129528284072876,0.026053503155708313,0.033367667347192764,0.0001565086276968941,0.06589413434267044,0.03419501706957817,0.0063396780751645565,0.05963897332549095,7.251478564285208e-07,0.0687033161520958,0.044230006635189056,0.004894524812698364,0.06146575137972832,6.882685283926548e-07,0.9839398264884949,0.9846303462982178,0.9840167164802551,0.9800755977630615,1.019863486289978,1.021788239479065,1.425572395324707,0.10000000149011612
5,3500,0.12948361039161682,0.025370504707098007,0.010261166840791702,0.00015014337259344757,0.05427961051464081,0.034160368144512177,0.004023674409836531,0.04803192615509033,8.70139501785161e-07,0.06034400686621666,0.044473834335803986,0.0031738686375319958,0.053110960870981216,8.30114458949538e-07,0.9839398264884949,0.9846303462982178,0.9840167164802551,0.9798892736434937,1.0200395584106445,1.0221341848373413,1.4256848096847534,0.10000000149011612
5,4000,0.08407436311244965,0.024961302056908607,0.005756924394518137,0.00015438163245562464,0.04723276197910309,0.034379564225673676,0.0025704342406243086,0.0409916415810585,1.029683062370168e-06,0.05530328303575516,0.04489489644765854,0.0020814796444028616,0.04807242751121521,9.870490202956717e-07,0.9839398264884949,0.9846303462982178,0.9840167164802551,0.9797343015670776,1.0201786756515503,1.022430181503296,1.4257811307907104,0.10000000149011612
5,4500,0.07708308845758438,0.024826986715197563,0.005075337365269661,0.00015027335030026734,0.04223235696554184,0.03452317416667938,0.001541588339023292,0.03599465265870094,1.2388451295919367e-06,0.051623862236738205,0.04513753578066826,0.0012970257084816694,0.044394779950380325,1.1971452522629988e-06,0.9839398264884949,0.9846303462982178,0.9840167164802551,0.9795951843261719,1.0203031301498413,1.0227018594741821,1.4258695840835571,0.10000000149011612
