data_size,epoch,train_loss,train_lX,train_lG,train_lSmooth,val_loss,val_lX,val_lG,val_loss_no_noise,val_lSmooth,test_loss,test_lX,test_lG,test_loss_no_noise,test_lSmooth,rhs_kb2,rhs_alfa,rhs_beta,rhs_kg,rhs_Eag,rhs_gama_g,param_error_rmsre,noise_scale
5,0,134695.578125,0.05695109814405441,26939.103515625,0.0002121276775142178,105258.9765625,0.07983041554689407,21051.779296875,105258.9765625,5.858979434947287e-08,109002.8203125,0.09641244262456894,21800.544921875,109002.8203125,5.981203088367693e-08,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033,1.0010000467300415,1.0010000467300415,1.4380131959915161,0.10000000149011612
5,500,0.0547315888106823,0.04072850942611694,0.0027311488520354033,0.0003473357646726072,0.04998006671667099,0.04718980938196182,0.0005578761920332909,0.04891982302069664,8.765510415287281e-07,0.062437623739242554,0.0599672831594944,0.0004938957281410694,0.061284180730581284,8.591260325374606e-07,0.982460618019104,0.9834611415863037,0.9825548529624939,0.9799196720123291,1.020147681236267,1.0208510160446167,1.4234546422958374,0.10000000149011612
5,1000,0.04154985398054123,0.03342670202255249,0.0015448381891474128,0.00039895810186862946,0.04727014899253845,0.04472607746720314,0.0005086362943984568,0.046208418905735016,8.910428732633591e-07,0.06180628389120102,0.05953266844153404,0.0004545481351669878,0.06065403297543526,8.752689382163226e-07,0.982460618019104,0.9834611415863037,0.9825548529624939,0.9798898696899414,1.020150065422058,1.0209105014801025,1.4234739542007446,0.10000000149011612
5,1500,0.04213114455342293,0.031038882210850716,0.002138543175533414,0.00039954797830432653,0.047846827656030655,0.04561779275536537,0.000445617304649204,0.04679202288389206,9.498423310105863e-07,0.0635695606470108,0.06154906377196312,0.0004039113991893828,0.062419772148132324,9.353807399747893e-07,0.982460618019104,0.9834611415863037,0.9825548529624939,0.9798579812049866,1.0201932191848755,1.0209702253341675,1.4234933853149414,0.10000000149011612
5,2000,0.0368417352437973,0.030561037361621857,0.0011731020640581846,0.00041518581565469503,0.047532934695482254,0.04561559855937958,0.0003832598158624023,0.04647792503237724,1.0355365702707786e-06,0.06350809335708618,0.061741650104522705,0.0003530847607180476,0.06235980987548828,1.022353899315931e-06,0.982460618019104,0.9834611415863037,0.9825548529624939,0.9798186421394348,1.0202504396438599,1.021032452583313,1.423513650894165,0.10000000149011612
5,2500,0.03480562940239906,0.030203407630324364,0.0008336707833223045,0.0004338651488069445,0.046626199036836624,0.044993236660957336,0.00032636660034768283,0.045569803565740585,1.1302541906843544e-06,0.06260240077972412,0.06107139587402344,0.0003059770679101348,0.06145521625876427,1.1184145023435121e-06,0.982460618019104,0.9834611415863037,0.9825548529624939,0.9797740578651428,1.0203100442886353,1.0211035013198853,1.4235366582870483,0.10000000149011612
5,3000,0.03766169771552086,0.029982134699821472,0.0014508222229778767,0.0004254498635418713,0.04572996869683266,0.04437360167503357,0.00027102645253762603,0.0446721576154232,1.2319510460656602e-06,0.06169069930911064,0.06039309501647949,0.00025927662500180304,0.06054417043924332,1.2214713933644816e-06,0.982460618019104,0.9834611415863037,0.9825548529624939,0.9797168970108032,1.0203696489334106,1.0212090015411377,1.4235708713531494,0.10000000149011612
5,3500,0.03430186212062836,0.029576793313026428,0.0008591333753429353,0.00042940457933582366,0.044902652502059937,0.04378899186849594,0.00022246522712521255,0.04384365305304527,1.334803187091893e-06,0.06085274741053581,0.05976448953151703,0.0002173863467760384,0.05970631167292595,1.325537482443906e-06,0.982460618019104,0.9834611415863037,0.9825548529624939,0.9796577095985413,1.020429253578186,1.0213247537612915,1.4236085414886475,0.10000000149011612
5,4000,0.03392220288515091,0.029174620285630226,0.0008674292475916445,0.0004104373510926962,0.04411359876394272,0.043199729174375534,0.00018248686683364213,0.0430537685751915,1.4347065189213026e-06,0.060056135058403015,0.05914423242211342,0.00018209527479484677,0.05890923738479614,1.4264404626374017e-06,0.982460618019104,0.9834611415863037,0.9825548529624939,0.9795955419540405,1.0204888582229614,1.021444320678711,1.423647403717041,0.10000000149011612
5,4500,0.03188397362828255,0.028535056859254837,0.0005905873258598149,0.00039598156581632793,0.04332488402724266,0.04257707670331001,0.00014925470168236643,0.042264558374881744,1.535160436105798e-06,0.059262875467538834,0.058501001447439194,0.00015206924581434578,0.05811505392193794,1.5277530565072084e-06,0.982460618019104,0.9834611415863037,0.9825548529624939,0.9795308709144592,1.0205484628677368,1.0215671062469482,1.4236873388290405,0.10000000149011612
