data_size,epoch,train_loss,train_lX,train_lG,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,rhs_kb2,rhs_alfa,rhs_beta,rhs_kg,rhs_Eag,rhs_gama_g,param_error_rmsre,noise_scale
5,0,19.54014778137207,0.03612898662686348,1950.40185546875,1.3732491765949817e-07,0.05451975762844086,0.05451975762844086,1410.2852783203125,1.582521633736178e-07,0.05451975762844086,0.05451975762844086,1410.2852783203125,1.582521633736178e-07,0.0737418681383133,0.0737418681383133,1470.4693603515625,1.5945846598697244e-07,0.0737418681383133,0.0737418681383133,1470.4693603515625,1.5945846598697244e-07,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033,1.000999927520752,1.0010000467300415,1.4380131959915161,0.10000000149011612
5,500,0.009926069527864456,0.00990374106913805,0.0016831924440339208,5.496744051924907e-06,0.022087151184678078,0.022087151184678078,0.0013984962133690715,5.645099008688703e-06,0.022087151184678078,0.022087151184678078,0.0013984962133690715,5.645099008688703e-06,0.03314274549484253,0.03314274549484253,0.0014192863600328565,5.745738690166036e-06,0.03314274549484253,0.03314274549484253,0.0014192863600328565,5.745738690166036e-06,0.985686182975769,0.9874062538146973,0.9857490062713623,0.9838829636573792,1.0161449909210205,1.0167204141616821,1.4261534214019775,0.10000000149011612
5,1000,0.0111121516674757,0.011069556698203087,0.0024840617552399635,1.775518830982037e-05,0.0257064588367939,0.0257064588367939,0.0016268023755401373,1.7372332877130248e-05,0.0257064588367939,0.0257064588367939,0.0016268023755401373,1.7372332877130248e-05,0.03748561441898346,0.03748561441898346,0.0014406114351004362,1.7227519492735155e-05,0.03748561441898346,0.03748561441898346,0.0014406114351004362,1.7227519492735155e-05,0.9856696724891663,0.9874590635299683,0.9857326745986938,0.983586847782135,1.0164165496826172,1.0172057151794434,1.4262914657592773,0.10000000149011612
5,1500,0.007951105944812298,0.007891915738582611,0.004003090318292379,1.9159462681273e-05,0.022821608930826187,0.022821608930826187,0.0027886778116226196,1.8607235688250512e-05,0.022821608930826187,0.022821608930826187,0.0027886778116226196,1.8607235688250512e-05,0.036558352410793304,0.036558352410793304,0.0028469604440033436,1.834592694649473e-05,0.036558352410793304,0.036558352410793304,0.0028469604440033436,1.834592694649473e-05,0.9856393337249756,0.9875448942184448,0.9857025742530823,0.9829304218292236,1.0170135498046875,1.01813805103302,1.4265581369400024,0.10000000149011612
5,2000,0.00482267327606678,0.004746941849589348,0.0058637456968426704,1.709418575046584e-05,0.021955404430627823,0.021955404430627823,0.004089585971087217,1.6429050447186455e-05,0.021955404430627823,0.021955404430627823,0.004089585971087217,1.6429050447186455e-05,0.03481261432170868,0.03481261432170868,0.005760911852121353,1.6136198610183783e-05,0.03481261432170868,0.03481261432170868,0.005760911852121353,1.6136198610183783e-05,0.9855891466140747,0.9876874089241028,0.9856548309326172,0.9818155765533447,1.0180273056030273,1.0196572542190552,1.4269957542419434,0.10000000149011612
5,2500,0.006010505370795727,0.005937661975622177,0.005537074059247971,1.7472615581937134e-05,0.026876673102378845,0.026876673102378845,0.006270308047533035,1.6557718481635675e-05,0.026876673102378845,0.026876673102378845,0.006270308047533035,1.6557718481635675e-05,0.04247910529375076,0.04247910529375076,0.00655474653467536,1.6085912648122758e-05,0.04247910529375076,0.04247910529375076,0.00655474653467536,1.6085912648122758e-05,0.9855362772941589,0.9878363609313965,0.9856112003326416,0.9798622727394104,1.019808053970337,1.0222288370132446,1.4277819395065308,0.10000000149011612
5,3000,0.002793749561533332,0.002748404163867235,0.002995807211846113,1.5387358871521428e-05,0.021905172616243362,0.021905172616243362,0.0025178641080856323,1.45851818160736e-05,0.021905172616243362,0.021905172616243362,0.0025178641080856323,1.45851818160736e-05,0.032590676099061966,0.032590676099061966,0.002020705956965685,1.4257245311455335e-05,0.032590676099061966,0.032590676099061966,0.002020705956965685,1.4257245311455335e-05,0.9854764342308044,0.9880084991455078,0.9855579733848572,0.9757258892059326,1.0235692262649536,1.0272051095962524,1.429351806640625,0.10000000149011612
5,3500,0.0018613646971061826,0.0018271866720169783,0.0019675716757774353,1.4502366866508964e-05,0.01914631761610508,0.01914631761610508,0.002498193643987179,1.383617018291261e-05,0.01914631761610508,0.01914631761610508,0.002498193643987179,1.383617018291261e-05,0.028108127415180206,0.028108127415180206,0.0023071516770869493,1.3551645679399371e-05,0.028108127415180206,0.028108127415180206,0.0023071516770869493,1.3551645679399371e-05,0.9854282140731812,0.9881762266159058,0.9855176210403442,0.9715150594711304,1.0274085998535156,1.0323588848114014,1.4310173988342285,0.10000000149011612
5,4000,0.0009647606057114899,0.0009321629768237472,0.001751839416101575,1.5079211152624339e-05,0.018233435228466988,0.018233435228466988,0.0018800935940816998,1.4794582057220396e-05,0.018233435228466988,0.018233435228466988,0.0018800935940816998,1.4794582057220396e-05,0.02696729637682438,0.02696729637682438,0.0017422472592443228,1.4782663129153661e-05,0.02696729637682438,0.02696729637682438,0.0017422472592443228,1.4782663129153661e-05,0.9853854775428772,0.9883560538291931,0.9854797720909119,0.9670238494873047,1.0315159559249878,1.0378450155258179,1.4328216314315796,0.10000000149011612
5,4500,0.0003768576425500214,0.00034923499333672225,0.0013287558685988188,1.4335090781969484e-05,0.01610013283789158,0.01610013283789158,0.0014361863723024726,1.3466968994180206e-05,0.01610013283789158,0.01610013283789158,0.0014361863723024726,1.3466968994180206e-05,0.02276364155113697,0.02276364155113697,0.0009193094447255135,1.3548953575082123e-05,0.02276364155113697,0.02276364155113697,0.0009193094447255135,1.3548953575082123e-05,0.9853342175483704,0.9885684847831726,0.9854364991188049,0.9616994261741638,1.0363980531692505,1.044276475906372,1.4349710941314697,0.10000000149011612
