data_size,epoch,train_loss,train_lX,train_lG,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,rhs_kb2,rhs_alfa,rhs_beta,rhs_kg,rhs_Eag,rhs_gama_g,param_error_rmsre,noise_scale
5,0,2060.625244140625,0.04299674928188324,2060.582275390625,1.101327882224723e-07,0.061238110065460205,0.061238110065460205,1586.6046142578125,1.1991359372132138e-07,0.061238110065460205,0.061238110065460205,1586.6046142578125,1.1991359372132138e-07,0.07915331423282623,0.07915331423282623,1653.0677490234375,1.2144872130193107e-07,0.07915331423282623,0.07915331423282623,1653.0677490234375,1.2144872130193107e-07,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033,1.0010000467300415,1.0010000467300415,1.4380131959915161,0.10000000149011612
5,500,0.03794030472636223,0.037928830832242966,1.0223679055343382e-05,1.2511527529568411e-06,0.05538463220000267,0.05538463220000267,9.934373338182922e-06,1.232580416399287e-06,0.05538463220000267,0.05538463220000267,9.934373338182922e-06,1.232580416399287e-06,0.07286684960126877,0.07286684960126877,9.980847607948817e-06,1.226079007210501e-06,0.07286684960126877,0.07286684960126877,9.980847607948817e-06,1.226079007210501e-06,0.9837357401847839,0.9854734539985657,0.9837972521781921,0.9822146892547607,1.0178219079971313,1.018437385559082,1.4242597818374634,0.10000000149011612
5,1000,0.031145848333835602,0.031134961172938347,9.773356396181043e-06,1.1130001666970202e-06,0.047963786870241165,0.047963786870241165,9.350673281005584e-06,1.094711706173257e-06,0.047963786870241165,0.047963786870241165,9.350673281005584e-06,1.094711706173257e-06,0.06516355276107788,0.06516355276107788,9.579985089658294e-06,1.0916971859842306e-06,0.06516355276107788,0.06516355276107788,9.579985089658294e-06,1.0916971859842306e-06,0.9837357401847839,0.9854734539985657,0.9837972521781921,0.9822146892547607,1.0178219079971313,1.018437385559082,1.4242597818374634,0.10000000149011612
5,1500,0.024352718144655228,0.024341966956853867,9.846552529779729e-06,9.044748594533303e-07,0.04157795011997223,0.04157795011997223,8.234473170887213e-06,8.864832352628582e-07,0.04157795011997223,0.04157795011997223,8.234473170887213e-06,8.864832352628582e-07,0.058779384940862656,0.058779384940862656,8.925509064283688e-06,8.838309781822318e-07,0.058779384940862656,0.058779384940862656,8.925509064283688e-06,8.838309781822318e-07,0.9837357401847839,0.9854734539985657,0.9837972521781921,0.9822146892547607,1.0178219079971313,1.018437385559082,1.4242597818374634,0.10000000149011612
5,2000,0.018192846328020096,0.018173934891819954,1.8084290786646307e-05,8.271977094409522e-07,0.03544899448752403,0.03544899448752403,1.0877995919145178e-05,8.169627676579694e-07,0.03544899448752403,0.03544899448752403,1.0877995919145178e-05,8.169627676579694e-07,0.05246192589402199,0.05246192589402199,1.2722502106043976e-05,8.177859172064927e-07,0.05246192589402199,0.05246192589402199,1.2722502106043976e-05,8.177859172064927e-07,0.9837357401847839,0.9854734539985657,0.9837972521781921,0.9822146892547607,1.0178219079971313,1.018437385559082,1.4242597818374634,0.10000000149011612
5,2500,0.014465087093412876,0.014414875768125057,4.933510717819445e-05,8.763882419771107e-07,0.03154900670051575,0.03154900670051575,2.9654367608600296e-05,8.745530521991896e-07,0.03154900670051575,0.03154900670051575,2.9654367608600296e-05,8.745530521991896e-07,0.04829344153404236,0.04829344153404236,3.392207145225257e-05,8.789068033365766e-07,0.04829344153404236,0.04829344153404236,3.392207145225257e-05,8.789068033365766e-07,0.9837357401847839,0.9854734539985657,0.9837972521781921,0.9822146892547607,1.0178219079971313,1.018437385559082,1.4242597818374634,0.10000000149011612
5,3000,0.013078650459647179,0.01300467737019062,7.281906437128782e-05,1.1534533541635028e-06,0.02941674366593361,0.02941674366593361,4.14487840316724e-05,1.161566956398019e-06,0.02941674366593361,0.02941674366593361,4.14487840316724e-05,1.161566956398019e-06,0.04526674002408981,0.04526674002408981,4.847724630963057e-05,1.1707159046636662e-06,0.04526674002408981,0.04526674002408981,4.847724630963057e-05,1.1707159046636662e-06,0.9837357401847839,0.9854734539985657,0.9837972521781921,0.9822146892547607,1.0178219079971313,1.018437385559082,1.4242597818374634,0.10000000149011612
5,3500,0.011866721324622631,0.01175254862755537,0.00011198798893019557,2.1852326881344197e-06,0.026366176083683968,0.026366176083683968,7.304592872969806e-05,2.2206018002179917e-06,0.026366176083683968,0.026366176083683968,7.304592872969806e-05,2.2206018002179917e-06,0.03994384780526161,0.03994384780526161,8.039404201554134e-05,2.2423425889428472e-06,0.03994384780526161,0.03994384780526161,8.039404201554134e-05,2.2423425889428472e-06,0.9837357401847839,0.9854734539985657,0.9837972521781921,0.9821867346763611,1.0178219079971313,1.0184911489486694,1.4242770671844482,0.10000000149011612
5,4000,0.010861054062843323,0.010725480504333973,0.0001311932282987982,4.3803906919492874e-06,0.02423056773841381,0.02423056773841381,8.021112444112077e-05,4.409498160384828e-06,0.02423056773841381,0.02423056773841381,8.021112444112077e-05,4.409498160384828e-06,0.036929596215486526,0.036929596215486526,8.319809421664104e-05,4.432007699506357e-06,0.036929596215486526,0.036929596215486526,8.319809421664104e-05,4.432007699506357e-06,0.9837357401847839,0.9854734539985657,0.9837972521781921,0.9821569323539734,1.017867088317871,1.0185507535934448,1.424296259880066,0.10000000149011612
5,4500,0.01013439055532217,0.009990078397095203,0.00013686750025954098,7.445020401064539e-06,0.023267488926649094,0.023267488926649094,8.847816206980497e-05,7.41601616027765e-06,0.023267488926649094,0.023267488926649094,8.847816206980497e-05,7.41601616027765e-06,0.03561798110604286,0.03561798110604286,9.344096179120243e-05,7.417453616653802e-06,0.03561798110604286,0.03561798110604286,9.344096179120243e-05,7.417453616653802e-06,0.9837357401847839,0.9854734539985657,0.9837972521781921,0.9820981025695801,1.0179266929626465,1.0186558961868286,1.424330234527588,0.10000000149011612
5,5000,0.009649503044784069,0.009508905000984669,0.00013001014303881675,1.058849102264503e-05,0.023068424314260483,0.023068424314260483,9.008595225168392e-05,1.0383440894656815e-05,0.023068424314260483,0.023068424314260483,9.008595225168392e-05,1.0383440894656815e-05,0.035603560507297516,0.035603560507297516,9.654747555032372e-05,1.0303161616320722e-05,0.035603560507297516,0.035603560507297516,9.654747555032372e-05,1.0303161616320722e-05,0.9837357401847839,0.9855027198791504,0.9837972521781921,0.9820384979248047,1.0179862976074219,1.0187751054763794,1.4243699312210083,0.10000000149011612
5,5500,0.009267863817512989,0.00913536362349987,0.00011980652197962627,1.2693580174527597e-05,0.023226149380207062,0.023226149380207062,0.00010701913561206311,1.2251181942701805e-05,0.023226149380207062,0.023226149380207062,0.00010701913561206311,1.2251181942701805e-05,0.03620273619890213,0.03620273619890213,0.00012798140232916921,1.206853903568117e-05,0.03620273619890213,0.03620273619890213,0.00012798140232916921,1.206853903568117e-05,0.9837357401847839,0.9855325222015381,0.9837972521781921,0.9819781184196472,1.0180459022521973,1.0189027786254883,1.4244123697280884,0.10000000149011612
