data_size,epoch,train_loss,train_lX,train_lG,train_lSmooth,val_loss,val_lX,val_lG,val_loss_no_noise,val_lSmooth,test_loss,test_lX,test_lG,test_loss_no_noise,test_lSmooth,rhs_kb2,rhs_alfa,rhs_beta,rhs_kg,rhs_Eag,rhs_gama_g,param_error_rmsre,noise_scale
5,0,1463673.875,0.07649373263120651,146367.375,0.00018198697944171727,571133.1875,0.1040939912199974,114226.6171875,571133.1875,1.2034696794671618e-07,593965.625,0.11706148087978363,118793.09375,593965.625,1.2180940700545762e-07,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033,1.0010000467300415,1.0010000467300415,1.4380131959915161,0.10000000149011612
5,500,0.033109378069639206,0.026188720017671585,0.00048462694394402206,0.00020743903587572277,0.030820386484265327,0.030377255752682686,8.828461432131007e-05,0.02479049190878868,1.7078941709769424e-06,0.041464582085609436,0.04092167317867279,0.00010824515629792586,0.034111201763153076,1.6835484757393715e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810476303100586,1.0190058946609497,1.0198006629943848,1.4238814115524292,0.10000000149011612
5,1000,0.03502769023180008,0.024878287687897682,0.0008071714546531439,0.00020776886958628893,0.030769160017371178,0.030340516939759254,8.539015107089654e-05,0.02471398562192917,1.693263243396359e-06,0.0415644608438015,0.04103704169392586,0.00010515029862290248,0.0342090018093586,1.6695034901204053e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810476303100586,1.0190058946609497,1.0198006629943848,1.4238814115524292,0.10000000149011612
5,1500,0.05290449410676956,0.023521222174167633,0.002732361201196909,0.00020596606191247702,0.031006433069705963,0.030597010627388954,8.15479361335747e-05,0.024919353425502777,1.6813042975627468e-06,0.04198656976222992,0.041479647159576416,0.00010105277033289894,0.03463078662753105,1.658414475969039e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810476303100586,1.0190058946609497,1.0198006629943848,1.4238814115524292,0.10000000149011612
5,2000,0.025607725605368614,0.022242913022637367,0.00013833258708473295,0.00019814868574030697,0.03154495730996132,0.031157881021499634,7.707959593972191e-05,0.025424858555197716,1.6794951989140827e-06,0.04268955439329147,0.0422077439725399,9.603022772353142e-05,0.035338643938302994,1.6573319499002537e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810476303100586,1.0190058946609497,1.0198006629943848,1.4238814115524292,0.10000000149011612
5,2500,0.02889053337275982,0.021467911079525948,0.0005445689894258976,0.00019769318168982863,0.03206644952297211,0.03170251473784447,7.244881271617487e-05,0.02591785229742527,1.6916694676183397e-06,0.043293584138154984,0.04283815622329712,9.075156413018703e-05,0.035953816026449203,1.6700628293619957e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810476303100586,1.0190058946609497,1.0198006629943848,1.4238814115524292,0.10000000149011612
5,3000,0.035911183804273605,0.021009411662817,0.001302629243582487,0.00018754789198283106,0.03219890594482422,0.03186002001166344,6.743314588675275e-05,0.026027504354715347,1.7211000340466853e-06,0.043415363878011703,0.04298951476812363,8.483006240567192e-05,0.036086373031139374,1.6999448462229338e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810476303100586,1.0190058946609497,1.0198006629943848,1.4238814115524292,0.10000000149011612
5,3500,0.028527870774269104,0.020523805171251297,0.0006177449249662459,0.00018266150436829776,0.031952887773513794,0.03163836896419525,6.255080370465294e-05,0.025765564292669296,1.7665516907072742e-06,0.04309212788939476,0.04269545152783394,7.898552576079965e-05,0.035765908658504486,1.7454783574066823e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810476303100586,1.0190058946609497,1.0198006629943848,1.4238814115524292,0.10000000149011612
5,4000,0.03023342415690422,0.020204519852995872,0.0008231301326304674,0.00017976027447730303,0.03158552944660187,0.03129681572318077,5.737683022744022e-05,0.025390222668647766,1.8300263491255464e-06,0.04263906553387642,0.04227447137236595,7.255710079334676e-05,0.035317059606313705,1.8087630451191217e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810476303100586,1.0190058946609497,1.0198006629943848,1.4238814115524292,0.10000000149011612
5,4500,0.02334527298808098,0.019824132323265076,0.000173062551766634,0.00017905165441334248,0.031194940209388733,0.03093566745519638,5.147170304553583e-05,0.024992529302835464,1.9145152236887952e-06,0.04220999777317047,0.04188253730535507,6.511375249829143e-05,0.03489077463746071,1.8927478322439129e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810476303100586,1.0190058946609497,1.0198006629943848,1.4238814115524292,0.10000000149011612
5,5000,0.030853135511279106,0.01953119784593582,0.0009532911935821176,0.00017890261369757354,0.03080398216843605,0.030571000650525093,4.619333049049601e-05,0.024594465270638466,2.0152051547484007e-06,0.04178409278392792,0.041490498930215836,5.8320081734564155e-05,0.034468259662389755,1.9927222183468984e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810476303100586,1.0190058946609497,1.0198006629943848,1.4238814115524292,0.10000000149011612
5,5500,0.026762189343571663,0.019270185381174088,0.0005781747750006616,0.00017102569108828902,0.030445801094174385,0.03023654781281948,4.142402394791134e-05,0.02422940544784069,2.132552936018328e-06,0.04139265418052673,0.04113033413887024,5.204229455557652e-05,0.03408040851354599,2.109525212290464e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810475707054138,1.0190058946609497,1.0198010206222534,1.4238815307617188,0.10000000149011612
5,6000,0.026637930423021317,0.01899763196706772,0.0005998580018058419,0.00016417185543105006,0.030113831162452698,0.029926324263215065,3.704806658788584e-05,0.023891068994998932,2.266943511131103e-06,0.04102771356701851,0.040794651955366135,4.616392470779829e-05,0.03371848165988922,2.243574726890074e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810473322868347,1.0190058946609497,1.0198019742965698,1.4238816499710083,0.10000000149011612
5,6500,0.028723834082484245,0.01883014850318432,0.0008308244287036359,0.0001585441204952076,0.02983127534389496,0.02966422587633133,3.2926105632213876e-05,0.02360265888273716,2.419237489448278e-06,0.04071415588259697,0.040509507060050964,4.045103560201824e-05,0.03340734541416168,2.39583573602431e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810471534729004,1.0190058946609497,1.0198034048080444,1.423882246017456,0.10000000149011612
5,7000,0.020805731415748596,0.01865576021373272,5.4519747209269553e-05,0.00016047725512180477,0.029597366228699684,0.029445882886648178,2.978104748763144e-05,0.023363685235381126,2.57802935266227e-06,0.04045150801539421,0.0402691550552845,3.595984890125692e-05,0.03314661979675293,2.554536422394449e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.981046199798584,1.0190058946609497,1.0198068618774414,1.4238834381103516,0.10000000149011612
5,7500,0.028880681842565536,0.018511557951569557,0.0008763031801208854,0.0001606092555448413,0.029388658702373505,0.029249561950564384,2.7269794372841716e-05,0.02315056324005127,2.7467701784189558e-06,0.040216442197561264,0.04005277156829834,3.218957863282412e-05,0.03291239216923714,2.723395482462365e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810447096824646,1.0190058946609497,1.019811749458313,1.4238849878311157,0.10000000149011612
5,8000,0.02638165093958378,0.018409522250294685,0.0006591050187125802,0.00013810794916935265,0.029227999970316887,0.02909916825592518,2.5180954253301024e-05,0.022986117750406265,2.9255979825393297e-06,0.04003390297293663,0.039886198937892914,2.8960615964024328e-05,0.03273005783557892,2.9024865852989024e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810414910316467,1.0190058946609497,1.019821286201477,1.4238879680633545,0.10000000149011612
5,8500,0.020235160365700722,0.01824210025370121,6.727028812747449e-05,0.00013203558046370745,0.029072117060422897,0.028950350359082222,2.3731054170639254e-05,0.02282669208943844,3.1111819680518238e-06,0.039854761213064194,0.03971881791949272,2.6571158741717227e-05,0.03255048766732216,3.088070798185072e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810396432876587,1.0190058946609497,1.0198320150375366,1.423891544342041,0.10000000149011612
5,9000,0.033833883702754974,0.018165314570069313,0.0014445711858570576,0.00012228557898197323,0.02892429381608963,0.028807271271944046,2.274383768963162e-05,0.0226754043251276,3.3029159567377064e-06,0.039688486605882645,0.03956102952361107,2.4835209842422046e-05,0.03238280117511749,3.280420514784055e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810383915901184,1.0190058946609497,1.0198400020599365,1.4238940477371216,0.10000000149011612
5,9500,0.019576916471123695,0.01798565313220024,4.260345303919166e-05,0.00011652272223727778,0.028770960867404938,0.028657402843236923,2.2009840904502198e-05,0.02251843921840191,3.5085870422335574e-06,0.03951496258378029,0.03939410299062729,2.3474261979572475e-05,0.032207079231739044,3.4862159736803733e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.981035590171814,1.0190058946609497,1.0198540687561035,1.4238985776901245,0.10000000149011612
5,10000,0.019335657358169556,0.017761211842298508,4.3999520130455494e-05,0.00011344495578669012,0.02858124114573002,0.028469519689679146,2.1601579646812752e-05,0.022324685007333755,3.7149306990613695e-06,0.0393046960234642,0.039187900722026825,2.2620835807174444e-05,0.031993575394153595,3.6935764455847675e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.981032133102417,1.0190058946609497,1.0198687314987183,1.4239033460617065,0.10000000149011612
5,10500,0.019454559311270714,0.01767750456929207,7.053088484099135e-05,0.00010717455734265968,0.028405066579580307,0.02829447202384472,2.133456655428745e-05,0.022143732756376266,3.921395546058193e-06,0.03910917416214943,0.03899515047669411,2.202483665314503e-05,0.031794603914022446,3.900855062966002e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810275435447693,1.019007682800293,1.0198824405670166,1.4239078760147095,0.10000000149011612
5,11000,0.019059760496020317,0.01741757243871689,6.217724876478314e-05,0.00010204152204096317,0.02812865749001503,0.028018467128276825,2.121171564795077e-05,0.021861204877495766,4.1316479837405495e-06,0.03880007192492485,0.03868762403726578,2.1667065084329806e-05,0.031480588018894196,4.1123707887891214e-06,0.98310387134552,0.9839628338813782,0.9831731915473938,0.9810234904289246,1.019007921218872,1.0198988914489746,1.4239132404327393,0.10000000149011612
