data_size,epoch,train_loss,train_lX,train_lG,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,rhs_kb2,rhs_alfa,rhs_beta,rhs_kg,rhs_Eag,rhs_gama_g,param_error_rmsre,noise_scale
5,0,8.764772415161133,0.0391194149851799,872.5652465820312,3.236682744045538e-08,0.05445648357272148,0.05445648357272148,667.1796875,3.882865584614592e-08,0.05445648357272148,0.05445648357272148,667.1796875,3.882865584614592e-08,0.07139882445335388,0.07139882445335388,695.3805541992188,4.006338372164464e-08,0.07139882445335388,0.07139882445335388,695.3805541992188,4.006338372164464e-08,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033,1.000999927520752,1.0010000467300415,1.4380131959915161,0.10000000149011612
5,500,0.008912410587072372,0.008874505758285522,0.002780516166239977,1.0099148312292527e-05,0.022463280707597733,0.022463280707597733,0.0018797910306602716,9.854734344116878e-06,0.022463280707597733,0.022463280707597733,0.0018797910306602716,9.854734344116878e-06,0.0350382961332798,0.0350382961332798,0.0017095302464440465,9.728947588882875e-06,0.0350382961332798,0.0350382961332798,0.0017095302464440465,9.728947588882875e-06,0.9847008585929871,0.9863855838775635,0.9847695231437683,0.9828158617019653,1.017199993133545,1.0178242921829224,1.4252771139144897,0.10000000149011612
5,1000,0.009215092286467552,0.00917130894958973,0.0028445622883737087,1.533786598884035e-05,0.021617485210299492,0.021617485210299492,0.0017170581268146634,1.4825845028099138e-05,0.021617485210299492,0.021617485210299492,0.0017170581268146634,1.4825845028099138e-05,0.0351359061896801,0.0351359061896801,0.0013576188357546926,1.4634489161835518e-05,0.0351359061896801,0.0351359061896801,0.0013576188357546926,1.4634489161835518e-05,0.9846694469451904,0.9864736199378967,0.9847385883331299,0.9821401834487915,1.0178154706954956,1.0187188386917114,1.4255313873291016,0.10000000149011612
5,1500,0.00791334081441164,0.007864571176469326,0.002973367227241397,1.9036293451790698e-05,0.023485498502850533,0.023485498502850533,0.0022648631129413843,1.753021206241101e-05,0.023485498502850533,0.023485498502850533,0.0022648631129413843,1.753021206241101e-05,0.03658021613955498,0.03658021613955498,0.0020646369084715843,1.7144984667538665e-05,0.03658021613955498,0.03658021613955498,0.0020646369084715843,1.7144984667538665e-05,0.9846107959747314,0.9866265654563904,0.9846844673156738,0.9806387424468994,1.0191797018051147,1.020583152770996,1.426074743270874,0.10000000149011612
5,2000,0.0018644131487235427,0.0018103462643921375,0.003760363906621933,1.6463194697280414e-05,0.010232079774141312,0.010232079774141312,0.002622261643409729,1.5630279449396767e-05,0.010232079774141312,0.010232079774141312,0.002622261643409729,1.5630279449396767e-05,0.017860660329461098,0.017860660329461098,0.0025023070629686117,1.5574931239825673e-05,0.017860660329461098,0.017860660329461098,0.0025023070629686117,1.5574931239825673e-05,0.9845501780509949,0.9867886900901794,0.9846251010894775,0.9781236052513123,1.0214654207229614,1.023620843887329,1.426997184753418,0.10000000149011612
5,2500,0.0010840536560863256,0.001042823656462133,0.002404700731858611,1.7183068848680705e-05,0.013559654355049133,0.013559654355049133,0.00257687084376812,1.575827263877727e-05,0.013559654355049133,0.013559654355049133,0.00257687084376812,1.575827263877727e-05,0.019536957144737244,0.019536957144737244,0.002803888637572527,1.5574229109915905e-05,0.019536957144737244,0.019536957144737244,0.002803888637572527,1.5574229109915905e-05,0.9844855666160583,0.9869866967201233,0.9845632910728455,0.9748398661613464,1.0244579315185547,1.0275869369506836,1.428231954574585,0.10000000149011612
5,3000,0.0005106036551296711,0.00047161700786091387,0.0022282663267105818,1.670399069553241e-05,0.010044669732451439,0.010044669732451439,0.002310133771970868,1.5326215361710638e-05,0.010044669732451439,0.010044669732451439,0.002310133771970868,1.5326215361710638e-05,0.018203450366854668,0.018203450366854668,0.0022973937448114157,1.5419545889017172e-05,0.018203450366854668,0.018203450366854668,0.0022973937448114157,1.5419545889017172e-05,0.9844228029251099,0.9872052073478699,0.9845014214515686,0.9706481099128723,1.0282855033874512,1.0324512720108032,1.42978036403656,0.10000000149011612
5,3500,0.0016868967795744538,0.001650563208386302,0.0018387618474662304,1.794599120330531e-05,0.02070954628288746,0.02070954628288746,0.001921932678669691,1.654282823437825e-05,0.02070954628288746,0.02070954628288746,0.001921932678669691,1.654282823437825e-05,0.03006419911980629,0.03006419911980629,0.002067738678306341,1.6328396668541245e-05,0.03006419911980629,0.03006419911980629,0.002067738678306341,1.6328396668541245e-05,0.984355092048645,0.9874845743179321,0.9844343662261963,0.9661816954612732,1.032378911972046,1.0376180410385132,1.4314477443695068,0.10000000149011612
5,4000,0.0058567398227751255,0.005807485897094011,0.003270358545705676,1.655050255067181e-05,0.020064277574419975,0.020064277574419975,0.0017096189549192786,1.5970430467859842e-05,0.020064277574419975,0.020064277574419975,0.0017096189549192786,1.5970430467859842e-05,0.02857208624482155,0.02857208624482155,0.0018242584774270654,1.5905092368484475e-05,0.02857208624482155,0.02857208624482155,0.0018242584774270654,1.5905092368484475e-05,0.984290599822998,0.9877941012382507,0.9843710064888,0.9595795273780823,1.0384505987167358,1.0452733039855957,1.4339996576309204,0.10000000149011612
5,4500,0.0004400877805892378,0.0004096606280654669,0.0015157461166381836,1.5269702998921275e-05,0.018660034984350204,0.018660034984350204,0.0018900044960901141,1.4377391380548943e-05,0.018660034984350204,0.018660034984350204,0.0018900044960901141,1.4377391380548943e-05,0.02757864072918892,0.02757864072918892,0.0022877687588334084,1.4572385225619655e-05,0.02757864072918892,0.02757864072918892,0.0022877687588334084,1.4572385225619655e-05,0.9842005372047424,0.9882000088691711,0.9842820167541504,0.952299952507019,1.0451737642288208,1.053735613822937,1.43686044216156,0.10000000149011612
5,5000,0.0009513404802419245,0.0009210883290506899,0.0015867861220613122,1.4384283531398978e-05,0.017144514247775078,0.017144514247775078,0.002320612082257867,1.441354561393382e-05,0.017144514247775078,0.017144514247775078,0.002320612082257867,1.441354561393382e-05,0.02600015513598919,0.02600015513598919,0.002714452799409628,1.5020637874840759e-05,0.02600015513598919,0.02600015513598919,0.002714452799409628,1.5020637874840759e-05,0.9840404391288757,0.9889134764671326,0.9841222167015076,0.9455201625823975,1.0514581203460693,1.0617719888687134,1.4395610094070435,0.10000000149011612
5,5500,0.0009231265867128968,0.0008915391517803073,0.0017536574741825461,1.4050890968064778e-05,0.012046459130942822,0.012046459130942822,0.0030917227268218994,1.2430100468918681e-05,0.012046459130942822,0.012046459130942822,0.0030917227268218994,1.2430100468918681e-05,0.01877824030816555,0.01877824030816555,0.004026453476399183,1.3365980521484744e-05,0.01877824030816555,0.01877824030816555,0.004026453476399183,1.3365980521484744e-05,0.9838656187057495,0.9897000789642334,0.9839470386505127,0.9390151500701904,1.0575135946273804,1.069736361503601,1.4422786235809326,0.10000000149011612
5,6000,0.0001737142592901364,0.00014771886344533414,0.0012172192800790071,1.382320169796003e-05,0.014147056266665459,0.014147056266665459,0.002710966393351555,1.3106296137266327e-05,0.014147056266665459,0.014147056266665459,0.002710966393351555,1.3106296137266327e-05,0.023547260090708733,0.023547260090708733,0.003490535309538245,1.4807951629336458e-05,0.023547260090708733,0.023547260090708733,0.003490535309538245,1.4807951629336458e-05,0.9836553335189819,0.9906659126281738,0.9837364554405212,0.9319328665733337,1.06412672996521,1.0782110691070557,1.4452118873596191,0.10000000149011612
5,6500,0.00013336226402316242,0.00011070364416809753,0.0010644396534189582,1.2014214917144272e-05,0.014314311556518078,0.014314311556518078,0.001997219165787101,1.116355269914493e-05,0.014314311556518078,0.014314311556518078,0.001997219165787101,1.116355269914493e-05,0.02347267046570778,0.02347267046570778,0.002481678035110235,1.2292183782847133e-05,0.02347267046570778,0.02347267046570778,0.002481678035110235,1.2292183782847133e-05,0.9834364056587219,0.9917445778846741,0.9835158586502075,0.9235296249389648,1.0719932317733765,1.0882859230041504,1.4488193988800049,0.10000000149011612
5,7000,0.0005718815373256803,0.0005504301516339183,0.0010951090371236205,1.0500304597371724e-05,0.014837900176644325,0.014837900176644325,0.0015316720819100738,9.7938536782749e-06,0.014837900176644325,0.014837900176644325,0.0015316720819100738,9.7938536782749e-06,0.022733502089977264,0.022733502089977264,0.001595054636709392,9.850993592408486e-06,0.022733502089977264,0.022733502089977264,0.001595054636709392,9.850993592408486e-06,0.98313307762146,0.9931886196136475,0.9832123517990112,0.9144441485404968,1.0805211067199707,1.0997546911239624,1.4529920816421509,0.10000000149011612
5,7500,0.0001500015496276319,0.00012934001279063523,0.001020357827655971,1.0457945791131351e-05,0.011553555727005005,0.011553555727005005,0.0019919935148209333,9.720727575768251e-06,0.011553555727005005,0.011553555727005005,0.0019919935148209333,9.720727575768251e-06,0.019020745530724525,0.019020745530724525,0.0026102070696651936,1.027810139930807e-05,0.019020745530724525,0.019020745530724525,0.0026102070696651936,1.027810139930807e-05,0.9826918840408325,0.9952102303504944,0.9827722311019897,0.89939945936203,1.0947303771972656,1.1183805465698242,1.4600920677185059,0.10000000149011612
5,8000,8.307895041070879e-05,6.406739703379571e-05,0.0008773531881161034,1.0238023605779745e-05,0.011053976602852345,0.011053976602852345,0.0015011484501883388,9.393061191076413e-06,0.011053976602852345,0.011053976602852345,0.0015011484501883388,9.393061191076413e-06,0.01852175034582615,0.01852175034582615,0.0018344095442444086,1.0461842066433746e-05,0.01852175034582615,0.01852175034582615,0.0018344095442444086,1.0461842066433746e-05,0.9822720289230347,0.997310221195221,0.9823497533798218,0.8870916366577148,1.1063882112503052,1.1335744857788086,1.4660882949829102,0.10000000149011612
5,8500,0.0007931363652460277,0.0007698216941207647,0.0012359365355223417,1.0955332982121035e-05,0.015583224594593048,0.015583224594593048,0.0013831836404278874,8.347416041942779e-06,0.015583224594593048,0.015583224594593048,0.0013831836404278874,8.347416041942779e-06,0.02195599488914013,0.02195599488914013,0.0016603406984359026,9.303562364948448e-06,0.02195599488914013,0.02195599488914013,0.0016603406984359026,9.303562364948448e-06,0.9816926717758179,1.0001448392868042,0.9817666411399841,0.8747566342353821,1.1180521249771118,1.1492010354995728,1.4723633527755737,0.10000000149011612
5,9000,5.66748931305483e-05,4.015104423160665e-05,0.0007782437023706734,8.741411875234917e-06,0.012489043176174164,0.012489043176174164,0.0016862228512763977,7.0363048507715575e-06,0.012489043176174164,0.012489043176174164,0.0016862228512763977,7.0363048507715575e-06,0.02155965566635132,0.02155965566635132,0.002506386721506715,7.698939953115769e-06,0.02155965566635132,0.02155965566635132,0.002506386721506715,7.698939953115769e-06,0.9810422658920288,1.0034358501434326,0.9811100363731384,0.8636542558670044,1.128520131111145,1.1633644104003906,1.4781627655029297,0.10000000149011612
5,9500,4.346392961451784e-05,2.8325157472863793e-05,0.0007299013086594641,7.839762474759482e-06,0.012705967761576176,0.012705967761576176,0.001355826621875167,6.27188410362578e-06,0.012705967761576176,0.012705967761576176,0.001355826621875167,6.27188410362578e-06,0.022439010441303253,0.022439010441303253,0.0019836840219795704,6.823088369856123e-06,0.022439010441303253,0.022439010441303253,0.0019836840219795704,6.823088369856123e-06,0.9802444577217102,1.0074701309204102,0.9803048372268677,0.8497918844223022,1.1414967775344849,1.1811726093292236,1.4857902526855469,0.10000000149011612
5,10000,4.134425398660824e-05,2.7100517399958335e-05,0.000683831050992012,7.405425094475504e-06,0.012446636334061623,0.012446636334061623,0.0014453728217631578,5.817823875986505e-06,0.012446636334061623,0.012446636334061623,0.0014453728217631578,5.817823875986505e-06,0.022207489237189293,0.022207489237189293,0.002224171534180641,6.321186447166838e-06,0.022207489237189293,0.022207489237189293,0.002224171534180641,6.321186447166838e-06,0.9792252779006958,1.0125778913497925,0.9792805910110474,0.8349982500076294,1.155212640762329,1.2001150846481323,1.4941494464874268,0.10000000149011612
