data_size,epoch,train_loss,train_lX,train_lG,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,rhs_kb2,rhs_alfa,rhs_beta,rhs_kg,rhs_Eag,rhs_gama_g,param_error_rmsre,noise_scale
5,0,872.6043701171875,0.0391194149851799,872.5652465820312,3.236682744045538e-08,0.05451580137014389,0.05451580137014389,667.1758422851562,3.841556761585707e-08,0.05451580137014389,0.05451580137014389,667.1758422851562,3.841556761585707e-08,0.07146531343460083,0.07146531343460083,695.376220703125,3.964727923744249e-08,0.07146531343460083,0.07146531343460083,695.376220703125,3.964727923744249e-08,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033,1.0010000467300415,1.0010000467300415,1.4380131959915161,0.10000000149011612
5,500,0.040427662432193756,0.04035669192671776,7.05745696905069e-05,3.942345756513532e-07,0.05716946721076965,0.05716946721076965,3.28725109284278e-05,3.828975820852065e-07,0.05716946721076965,0.05716946721076965,3.28725109284278e-05,3.828975820852065e-07,0.07444020360708237,0.07444020360708237,3.387333345017396e-05,3.7972714039824496e-07,0.07444020360708237,0.07444020360708237,3.387333345017396e-05,3.7972714039824496e-07,0.9847139716148376,0.9863405823707581,0.9847817420959473,0.9829975366592407,1.017034649848938,1.0175482034683228,1.425201177597046,0.10000000149011612
5,1000,0.019482532516121864,0.019295576959848404,0.00018641359929461032,5.413204462456633e-07,0.0342138446867466,0.0342138446867466,8.428647561231628e-05,5.371429097067448e-07,0.0342138446867466,0.0342138446867466,8.428647561231628e-05,5.371429097067448e-07,0.04861581325531006,0.04861581325531006,8.112150680972263e-05,5.393036417444819e-07,0.04861581325531006,0.04861581325531006,8.112150680972263e-05,5.393036417444819e-07,0.9847139716148376,0.9863405823707581,0.9847817420959473,0.9829761385917664,1.0170397758483887,1.0175857543945312,1.4252132177352905,0.10000000149011612
5,1500,0.013373847119510174,0.013140457682311535,0.00023236275592353195,1.0266584240525845e-06,0.027774697169661522,0.027774697169661522,0.00013166715507395566,1.0329091537641943e-06,0.027774697169661522,0.027774697169661522,0.00013166715507395566,1.0329091537641943e-06,0.04154098033905029,0.04154098033905029,0.00012803496792912483,1.0439064226375194e-06,0.04154098033905029,0.04154098033905029,0.00012803496792912483,1.0439064226375194e-06,0.9847139716148376,0.9863405823707581,0.9847817420959473,0.9829257130622864,1.017099380493164,1.0176453590393066,1.4252325296401978,0.10000000149011612
5,2000,0.010921334847807884,0.010710242204368114,0.00020834252063650638,2.750226258285693e-06,0.02513769268989563,0.02513769268989563,0.00011934596841456369,2.838579575836775e-06,0.02513769268989563,0.02513769268989563,0.00011934596841456369,2.838579575836775e-06,0.038073666393756866,0.038073666393756866,0.00011617665586527437,2.8982365165575175e-06,0.038073666393756866,0.038073666393756866,0.00011617665586527437,2.8982365165575175e-06,0.9847139716148376,0.9863428473472595,0.9847817420959473,0.982866108417511,1.0171589851379395,1.0177476406097412,1.4252653121948242,0.10000000149011612
5,2500,0.010189572349190712,0.009987314231693745,0.00019695993978530169,5.298158157529542e-06,0.02450871467590332,0.02450871467590332,0.00011346022074576467,5.3646572268917225e-06,0.02450871467590332,0.02450871467590332,0.00011346022074576467,5.3646572268917225e-06,0.03741069510579109,0.03741069510579109,0.00010847763041965663,5.409780442278134e-06,0.03741069510579109,0.03741069510579109,0.00010847763041965663,5.409780442278134e-06,0.9847139716148376,0.9863726496696472,0.9847817420959473,0.9828065037727356,1.0172185897827148,1.017866849899292,1.425304889678955,0.10000000149011612
5,3000,0.009835220873355865,0.009643406607210636,0.00018428875773679465,7.525228738813894e-06,0.023955874145030975,0.023955874145030975,0.0001102225505746901,7.40946006771992e-06,0.023955874145030975,0.023955874145030975,0.0001102225505746901,7.40946006771992e-06,0.036768410354852676,0.036768410354852676,0.0001049631682690233,7.372345862677321e-06,0.036768410354852676,0.036768410354852676,0.0001049631682690233,7.372345862677321e-06,0.9847139716148376,0.9864024519920349,0.9847817420959473,0.9827449917793274,1.0172781944274902,1.017988681793213,1.425345540046692,0.10000000149011612
5,3500,0.009171529673039913,0.008998893201351166,0.00016323394083883613,9.402436262462288e-06,0.022242439910769463,0.022242439910769463,9.896168194245547e-05,9.093240805668756e-06,0.022242439910769463,0.022242439910769463,9.896168194245547e-05,9.093240805668756e-06,0.034697309136390686,0.034697309136390686,9.456770931137726e-05,8.98616599442903e-06,0.034697309136390686,0.034697309136390686,9.456770931137726e-05,8.98616599442903e-06,0.9847139716148376,0.9864322543144226,0.9847817420959473,0.982685387134552,1.0173377990722656,1.0181078910827637,1.4253852367401123,0.10000000149011612
5,4000,0.00872426200658083,0.008556644432246685,0.0001571411412442103,1.0476085662958212e-05,0.022617897018790245,0.022617897018790245,0.0001122979520005174,1.0099398423335515e-05,0.022617897018790245,0.022617897018790245,0.0001122979520005174,1.0099398423335515e-05,0.03554092347621918,0.03554092347621918,0.0001216428863699548,9.933783985616174e-06,0.03554092347621918,0.03554092347621918,0.0001216428863699548,9.933783985616174e-06,0.9847139716148376,0.9864620566368103,0.9847817420959473,0.9826204776763916,1.017397403717041,1.0182281732559204,1.4254251718521118,0.10000000149011612
5,4500,0.008972014300525188,0.008835005573928356,0.00012589099060278386,1.1117718713649083e-05,0.020550955086946487,0.020550955086946487,0.00012227318075019866,1.0638555977493525e-05,0.020550955086946487,0.020550955086946487,0.00012227318075019866,1.0638555977493525e-05,0.03333418443799019,0.03333418443799019,0.00015159370377659798,1.043897009367356e-05,0.03333418443799019,0.03333418443799019,0.00015159370377659798,1.043897009367356e-05,0.984713077545166,0.986493706703186,0.9847810864448547,0.9825440645217896,1.0174648761749268,1.0183688402175903,1.4254709482192993,0.10000000149011612
