data_size,epoch,train_loss,train_lX,train_lG,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,rhs_kb2,rhs_alfa,rhs_beta,rhs_kg,rhs_Eag,rhs_gama_g,param_error_rmsre,noise_scale
5,0,10135.7158203125,0.039680562913417816,1013.567626953125,6.334144586617185e-08,0.05776361748576164,0.05776361748576164,738.0625,8.091998893178243e-08,0.05776361748576164,0.05776361748576164,738.0625,8.091998893178243e-08,0.07539358735084534,0.07539358735084534,770.4503173828125,8.256936467887499e-08,0.07539358735084534,0.07539358735084534,770.4503173828125,8.256936467887499e-08,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033,1.0010000467300415,1.0010000467300415,1.4380131959915161,0.10000000149011612
5,500,0.06738249212503433,0.0672360360622406,1.4564124285243452e-05,8.08399988727615e-07,0.0743720754981041,0.0743720754981041,1.3623216545965988e-05,7.654009550606133e-07,0.0743720754981041,0.0743720754981041,1.3623216545965988e-05,7.654009550606133e-07,0.08972160518169403,0.08972160518169403,1.3424466487776954e-05,7.453774628629617e-07,0.08972160518169403,0.08972160518169403,1.3424466487776954e-05,7.453774628629617e-07,0.9856056571006775,0.9873389005661011,0.9856755137443542,0.9837697148323059,1.016265869140625,1.0167608261108398,1.4260743856430054,0.10000000149011612
5,1000,0.05867067724466324,0.05853143334388733,1.3846729416400194e-05,7.763121629977832e-07,0.07346396893262863,0.07346396893262863,1.2746877473546192e-05,7.386249194496486e-07,0.07346396893262863,0.07346396893262863,1.2746877473546192e-05,7.386249194496486e-07,0.09072834253311157,0.09072834253311157,1.2645136848732363e-05,7.217910820145335e-07,0.09072834253311157,0.09072834253311157,1.2645136848732363e-05,7.217910820145335e-07,0.9856056571006775,0.9873389005661011,0.9856755137443542,0.9837697148323059,1.016265869140625,1.0167608261108398,1.4260743856430054,0.10000000149011612
5,1500,0.054090674966573715,0.05395176634192467,1.3816218597639818e-05,7.44957503684418e-07,0.06882523000240326,0.06882523000240326,1.1875094969582278e-05,7.167935223151289e-07,0.06882523000240326,0.06882523000240326,1.1875094969582278e-05,7.167935223151289e-07,0.08578209578990936,0.08578209578990936,1.1957828974118456e-05,7.051837656035786e-07,0.08578209578990936,0.08578209578990936,1.1957828974118456e-05,7.051837656035786e-07,0.9856056571006775,0.9873389005661011,0.9856755137443542,0.9837697148323059,1.016265869140625,1.0167608261108398,1.4260743856430054,0.10000000149011612
5,2000,0.04856047034263611,0.04838338494300842,1.763525142450817e-05,7.338590535255207e-07,0.06289935111999512,0.06289935111999512,1.2670867363340221e-05,7.179640988397296e-07,0.06289935111999512,0.06289935111999512,1.2670867363340221e-05,7.179640988397296e-07,0.07947924733161926,0.07947924733161926,1.3033336472290102e-05,7.131966412998736e-07,0.07947924733161926,0.07947924733161926,1.3033336472290102e-05,7.131966412998736e-07,0.9856056571006775,0.9873389005661011,0.9856755137443542,0.9837697148323059,1.016265869140625,1.0167608261108398,1.4260743856430054,0.10000000149011612
5,2500,0.043242305517196655,0.042953625321388245,2.8789603675249964e-05,7.821858503120893e-07,0.057040322571992874,0.057040322571992874,1.6932530343183316e-05,7.825215107004624e-07,0.057040322571992874,0.057040322571992874,1.6932530343183316e-05,7.825215107004624e-07,0.07337429374456406,0.07337429374456406,1.7523116184747778e-05,7.86918690209859e-07,0.07337429374456406,0.07337429374456406,1.7523116184747778e-05,7.86918690209859e-07,0.9856056571006775,0.9873389005661011,0.9856755137443542,0.9837697148323059,1.016265869140625,1.0167608261108398,1.4260743856430054,0.10000000149011612
5,3000,0.0386422723531723,0.03816665709018707,4.747834464069456e-05,8.32326634281344e-07,0.052048470824956894,0.052048470824956894,2.4383260097238235e-05,8.415977390541229e-07,0.052048470824956894,0.052048470824956894,2.4383260097238235e-05,8.415977390541229e-07,0.06838194280862808,0.06838194280862808,2.487938036210835e-05,8.513326292813872e-07,0.06838194280862808,0.06838194280862808,2.487938036210835e-05,8.513326292813872e-07,0.9856056571006775,0.9873389005661011,0.9856755137443542,0.9837456345558167,1.016265869140625,1.0168049335479736,1.4260884523391724,0.10000000149011612
5,3500,0.03514477610588074,0.03454609215259552,5.9780144511023536e-05,8.82217761954962e-07,0.04880267009139061,0.04880267009139061,2.9190930945333093e-05,8.947498031375289e-07,0.04880267009139061,0.04880267009139061,2.9190930945333093e-05,8.947498031375289e-07,0.06529366970062256,0.06529366970062256,2.9672906748601235e-05,9.063232369044272e-07,0.06529366970062256,0.06529366970062256,2.9672906748601235e-05,9.063232369044272e-07,0.9856056571006775,0.9873389005661011,0.9856755137443542,0.983703076839447,1.0163217782974243,1.0168757438659668,1.426111102104187,0.10000000149011612
5,4000,0.03198481351137161,0.0314316563308239,5.521841740119271e-05,9.73487772171211e-07,0.04607582464814186,0.04607582464814186,2.6843234081752598e-05,9.901833664116566e-07,0.04607582464814186,0.04607582464814186,2.6843234081752598e-05,9.901833664116566e-07,0.06262936443090439,0.06262936443090439,2.778365342237521e-05,1.0031044439529069e-06,0.06262936443090439,0.06262936443090439,2.778365342237521e-05,1.0031044439529069e-06,0.9856056571006775,0.9873389005661011,0.9856755137443542,0.9836434721946716,1.0163813829421997,1.0169949531555176,1.4261493682861328,0.10000000149011612
5,4500,0.028751347213983536,0.028374629095196724,3.755389479920268e-05,1.1783528179876157e-06,0.04340827092528343,0.04340827092528343,2.0751373085658997e-05,1.2045321682307986e-06,0.04340827092528343,0.04340827092528343,2.0751373085658997e-05,1.2045321682307986e-06,0.05996888130903244,0.05996888130903244,2.2763346350984648e-05,1.2217459470775793e-06,0.05996888130903244,0.05996888130903244,2.2763346350984648e-05,1.2217459470775793e-06,0.9856056571006775,0.9873389005661011,0.9856755137443542,0.9835838675498962,1.016440987586975,1.0171141624450684,1.426187515258789,0.10000000149011612
