data_size,epoch,train_loss,train_lX,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,noise_scale
5,0,0.04945117607712746,0.04945113882422447,3.7873363112339575e-08,0.06997154653072357,0.06997154653072357,3715.895263671875,2.42200748346022e-08,0.06997154653072357,0.06997154653072357,3715.895263671875,2.42200748346022e-08,0.08884483575820923,0.08884483575820923,3859.064208984375,2.4477467164274458e-08,0.08884483575820923,0.08884483575820923,3859.064208984375,2.4477467164274458e-08,0.10000000149011612
5,500,0.007432074286043644,0.007405953947454691,2.6120327675016597e-05,0.019824765622615814,0.019824765622615814,0.013811242766678333,2.3711827452643774e-05,0.019824765622615814,0.019824765622615814,0.013811242766678333,2.3711827452643774e-05,0.030646780505776405,0.030646780505776405,0.01479718554764986,2.3661339582758956e-05,0.030646780505776405,0.030646780505776405,0.01479718554764986,2.3661339582758956e-05,0.10000000149011612
5,1000,0.013724899850785732,0.013690127991139889,3.477141581242904e-05,0.034966059029102325,0.034966059029102325,0.19717241823673248,2.877110819099471e-05,0.034966059029102325,0.034966059029102325,0.19717241823673248,2.877110819099471e-05,0.04944915324449539,0.04944915324449539,0.20336443185806274,2.7200278054806404e-05,0.04944915324449539,0.04944915324449539,0.20336443185806274,2.7200278054806404e-05,0.10000000149011612
5,1500,0.005455262027680874,0.005439365282654762,1.5896634067757986e-05,0.018667930737137794,0.018667930737137794,0.018863743171095848,1.4439986443903763e-05,0.018667930737137794,0.018667930737137794,0.018863743171095848,1.4439986443903763e-05,0.02672155201435089,0.02672155201435089,0.009434410370886326,1.4070750694372691e-05,0.02672155201435089,0.02672155201435089,0.009434410370886326,1.4070750694372691e-05,0.10000000149011612
5,2000,0.0026286637876182795,0.0026148585602641106,1.3805258276988752e-05,0.01928291842341423,0.01928291842341423,0.022953735664486885,1.1929926586162765e-05,0.01928291842341423,0.01928291842341423,0.022953735664486885,1.1929926586162765e-05,0.028415556997060776,0.028415556997060776,0.02340303733944893,1.1553295735211577e-05,0.028415556997060776,0.028415556997060776,0.02340303733944893,1.1553295735211577e-05,0.10000000149011612
5,2500,0.007478184532374144,0.007461742963641882,1.6441499610664323e-05,0.02079462632536888,0.02079462632536888,0.005736859515309334,1.4455054042628035e-05,0.02079462632536888,0.02079462632536888,0.005736859515309334,1.4455054042628035e-05,0.03398764133453369,0.03398764133453369,0.004924460779875517,1.3830593161401339e-05,0.03398764133453369,0.03398764133453369,0.004924460779875517,1.3830593161401339e-05,0.10000000149011612
5,3000,0.0018582741031423211,0.001844550366513431,1.3723778465646319e-05,0.01766192726790905,0.01766192726790905,0.009744510985910892,1.246448573510861e-05,0.01766192726790905,0.01766192726790905,0.009744510985910892,1.246448573510861e-05,0.03020494431257248,0.03020494431257248,0.010996069759130478,1.2641290595638566e-05,0.03020494431257248,0.03020494431257248,0.010996069759130478,1.2641290595638566e-05,0.10000000149011612
5,3500,0.0005710605764761567,0.0005576293915510178,1.3431156730803195e-05,0.016534360125660896,0.016534360125660896,0.0070829447358846664,1.2370907825243194e-05,0.016534360125660896,0.016534360125660896,0.0070829447358846664,1.2370907825243194e-05,0.026378469541668892,0.026378469541668892,0.007847260683774948,1.3011674127483275e-05,0.026378469541668892,0.026378469541668892,0.007847260683774948,1.3011674127483275e-05,0.10000000149011612
5,4000,0.006043791305273771,0.006031660363078117,1.2130890354455914e-05,0.019152935594320297,0.019152935594320297,0.008143361657857895,1.234697992913425e-05,0.019152935594320297,0.019152935594320297,0.008143361657857895,1.234697992913425e-05,0.031148040667176247,0.031148040667176247,0.008266031742095947,1.266848630621098e-05,0.031148040667176247,0.031148040667176247,0.008266031742095947,1.266848630621098e-05,0.10000000149011612
5,4500,0.0018923926400020719,0.0018806760199368,1.1716644621628802e-05,0.017619948834180832,0.017619948834180832,0.014580318704247475,1.1710115359164774e-05,0.017619948834180832,0.017619948834180832,0.014580318704247475,1.1710115359164774e-05,0.028295382857322693,0.028295382857322693,0.014615645632147789,1.1980658200627659e-05,0.028295382857322693,0.028295382857322693,0.014615645632147789,1.1980658200627659e-05,0.10000000149011612
