data_size,epoch,train_loss,train_lX,train_lSmooth,val_loss,val_lX,val_lG,val_lSmooth,val_loss_no_noise,val_lX_no_noise,val_lG_no_noise,val_lSmooth_no_noise,test_loss,test_lX,test_lG,test_lSmooth,test_loss_no_noise,test_lX_no_noise,test_lG_no_noise,test_lSmooth_no_noise,noise_scale
5,0,0.04554130509495735,0.04554127901792526,2.743846216901602e-08,0.0633617416024208,0.0633617416024208,1681.2374267578125,1.6778020750507494e-08,0.0633617416024208,0.0633617416024208,1681.2374267578125,1.6778020750507494e-08,0.08118173480033875,0.08118173480033875,1748.135009765625,1.774189684056182e-08,0.08118173480033875,0.08118173480033875,1748.135009765625,1.774189684056182e-08,0.10000000149011612
5,500,0.008159657940268517,0.008134881034493446,2.4776447389740497e-05,0.022730663418769836,0.022730663418769836,0.007890057750046253,2.43567210418405e-05,0.022730663418769836,0.022730663418769836,0.007890057750046253,2.43567210418405e-05,0.03646624833345413,0.03646624833345413,0.007033148780465126,2.418355506961234e-05,0.03646624833345413,0.03646624833345413,0.007033148780465126,2.418355506961234e-05,0.10000000149011612
5,1000,0.006081037223339081,0.006064283661544323,1.675373459875118e-05,0.022890759631991386,0.022890759631991386,0.008065477944910526,1.6678537576808594e-05,0.022890759631991386,0.022890759631991386,0.008065477944910526,1.6678537576808594e-05,0.03862794488668442,0.03862794488668442,0.007509189657866955,1.659188092162367e-05,0.03862794488668442,0.03862794488668442,0.007509189657866955,1.659188092162367e-05,0.10000000149011612
5,1500,0.006277579814195633,0.0062633054330945015,1.4274558452598285e-05,0.02429860644042492,0.02429860644042492,0.008028939366340637,1.3298305930220522e-05,0.02429860644042492,0.02429860644042492,0.008028939366340637,1.3298305930220522e-05,0.04311961308121681,0.04311961308121681,0.007343136239796877,1.2982678526896052e-05,0.04311961308121681,0.04311961308121681,0.007343136239796877,1.2982678526896052e-05,0.10000000149011612
5,2000,0.005689356476068497,0.005677062086760998,1.2294348380237352e-05,0.018363429233431816,0.018363429233431816,0.006260283291339874,1.1158532288391143e-05,0.018363429233431816,0.018363429233431816,0.006260283291339874,1.1158532288391143e-05,0.026211077347397804,0.026211077347397804,0.005710390862077475,1.0720600585045759e-05,0.026211077347397804,0.026211077347397804,0.005710390862077475,1.0720600585045759e-05,0.10000000149011612
5,2500,0.0013832069234922528,0.0013723354786634445,1.0871484846575186e-05,0.014200014062225819,0.014200014062225819,0.01359569001942873,1.0299453606421594e-05,0.014200014062225819,0.014200014062225819,0.01359569001942873,1.0299453606421594e-05,0.021934613585472107,0.021934613585472107,0.014579863287508488,1.0126514098374173e-05,0.021934613585472107,0.021934613585472107,0.014579863287508488,1.0126514098374173e-05,0.10000000149011612
5,3000,0.0001318094873568043,0.00012080021406291053,1.1009272384399083e-05,0.01099878828972578,0.01099878828972578,0.005668689962476492,9.669609426055104e-06,0.01099878828972578,0.01099878828972578,0.005668689962476492,9.669609426055104e-06,0.019967369735240936,0.019967369735240936,0.0060246288776397705,1.0867384844459593e-05,0.019967369735240936,0.019967369735240936,0.0060246288776397705,1.0867384844459593e-05,0.10000000149011612
5,3500,7.759856089251116e-05,6.756524089723825e-05,1.003332272375701e-05,0.010308019816875458,0.010308019816875458,0.005451864562928677,8.866327334544621e-06,0.010308019816875458,0.010308019816875458,0.005451864562928677,8.866327334544621e-06,0.018592430278658867,0.018592430278658867,0.00613442063331604,9.783017958397977e-06,0.018592430278658867,0.018592430278658867,0.00613442063331604,9.783017958397977e-06,0.10000000149011612
5,4000,0.00018764313426800072,0.00018062448361888528,7.0186456468945835e-06,0.01196535024791956,0.01196535024791956,0.005302754696458578,5.7029142226383556e-06,0.01196535024791956,0.01196535024791956,0.005302754696458578,5.7029142226383556e-06,0.023038670420646667,0.023038670420646667,0.005858026910573244,5.6977755775733385e-06,0.023038670420646667,0.023038670420646667,0.005858026910573244,5.6977755775733385e-06,0.10000000149011612
5,4500,4.589262607623823e-05,3.778653990593739e-05,8.106087079795543e-06,0.01092986948788166,0.01092986948788166,0.005300660151988268,6.606137048947858e-06,0.01092986948788166,0.01092986948788166,0.005300660151988268,6.606137048947858e-06,0.021419472992420197,0.021419472992420197,0.006041467189788818,7.062783424771624e-06,0.021419472992420197,0.021419472992420197,0.006041467189788818,7.062783424771624e-06,0.10000000149011612
5,5000,0.00011459900269983336,0.00010704668238759041,7.5523221312323585e-06,0.008612359873950481,0.008612359873950481,0.004563676193356514,5.418542968982365e-06,0.008612359873950481,0.008612359873950481,0.004563676193356514,5.418542968982365e-06,0.01552395336329937,0.01552395336329937,0.004906779620796442,6.0631250562437344e-06,0.01552395336329937,0.01552395336329937,0.004906779620796442,6.0631250562437344e-06,0.10000000149011612
